no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_russell_3k
3687,HZO,"MarineMax, Inc.",Consumer Cyclical,Specialty Retail,USA,1184.37,7.93,7.26,0.26,0.57,2.07,5.92,2.63,,0.0,6.77,1.15,0.14,0.12,0.3,0.15,0.63,0.34,22.13,21.23,0.02,-0.04,,-0.01,0.08,6.46,0.14,0.24,0.13,2.2,1.3,0.08,0.1,0.32,0.08,0.06,-0.06,0.01,0.1,0.13,0.68,0.53,1.71,2.06,0.04,0.03,-0.04,0.03,0.04,-0.08,0.16,-0.24,0.79,48.05,0.02,0.0,2.4,270.84,0.7,53.64,0.02,189003,44495.35,62.0,35949.0,53.64,0.0,56.0,89,1.37,53.64,55.61,52.04,51.46,30.05,70.89,18.0,15.59,54.333333333333336,True
3740,IBP,"Installed Building Products, Inc.",Industrials,Building Products & Equipment,USA,3948.9,33.45,19.3,0.92,2.1,9.91,,43.39,0.01,0.23,3.96,0.43,0.24,0.31,0.36,0.2,0.25,0.21,29.4,23.27,0.01,-0.71,0.85,0.02,0.03,3.69,0.09,0.33,0.14,2.4,1.9,1.39,1.46,0.3,0.1,0.06,-0.04,0.03,0.06,0.11,0.39,0.3,1.82,4.92,0.05,0.03,-0.01,0.09,0.1,-0.06,0.27,-0.06,0.45,53.39,0.05,0.01,2.2,170.73,1.38,132.38,0.07,236073,44504.35,146.36,41683.0,132.4,0.0,63.0,78,1.14,132.38,133.52,122.32,120.11,91.59,141.1,13.0,10.56,51.333333333333336,True
3924,INBK,First Internet Bancorp,Financial,Banks - Regional,USA,441.94,9.51,9.65,,3.32,1.2,1.02,7.48,0.01,0.05,4.69,0.19,-0.03,0.09,,0.27,0.41,0.01,9.94,9.22,0.07,0.02,0.72,-0.01,0.01,2.04,0.01,0.13,0.12,,,0.28,0.28,,0.58,0.35,-0.03,0.13,0.46,0.32,0.68,0.55,0.83,1.91,0.04,0.05,0.0,0.2,0.31,-0.05,0.53,-0.05,0.76,62.43,0.02,0.01,1.8,34.64,1.46,44.64,0.04,50684,44489.69,52.8,38349.0,44.64,0.0,75.0,87,1.3,44.64,44.48,37.6,34.05,26.68,46.94,18.0,18.28,60.0,True
3973,INTU,Intuit Inc.,Technology,Software - Application,USA,166867.23,89.77,49.54,5.7,17.32,18.85,51.34,63.81,0.0,0.31,7.49,0.09,0.18,0.2,0.16,0.16,0.1,0.52,273.0,265.31,0.0,-0.17,0.86,-0.01,0.01,1.34,0.14,0.22,0.17,2.1,2.1,0.21,0.0,0.83,0.26,0.22,-0.02,0.09,0.2,0.46,0.89,0.77,1.06,22.98,0.03,0.03,0.05,0.13,0.35,-0.06,0.3,-0.06,0.92,58.51,0.02,-0.01,1.9,1348.16,1.42,672.12,0.01,1920318,44518.69,734.87,34040.0,671.99,0.0,72.0,91,1.46,672.12,645.05,598.74,498.24,357.45,716.86,16.0,9.34,59.666666666666664,True
3977,INVE,"Identiv, Inc.",Technology,Computer Hardware,USA,515.95,4514.0,112.85,,5.15,6.64,17.67,515.95,,0.0,0.01,-1.67,0.64,0.38,,0.07,5.53,0.17,22.45,21.31,0.04,-0.28,0.66,0.03,0.02,3.47,0.02,0.03,-0.06,3.6,2.5,0.0,0.0,0.36,0.03,0.02,0.01,0.15,0.24,0.45,1.95,1.66,1.65,1.36,0.07,0.06,-0.03,0.09,0.38,-0.11,0.31,-0.11,2.31,53.63,0.03,-0.01,2.0,143.27,0.43,22.57,0.02,61430,44502.69,28.75,35710.0,22.57,0.0,69.0,98,2.46,22.57,23.33,20.71,16.47,6.82,25.25,14.0,27.38,60.333333333333336,True
4017,IQV,IQVIA Holdings Inc.,Healthcare,Diagnostics & Research,USA,50047.44,66.84,25.9,3.02,3.7,8.74,26.19,24.55,,0.0,3.93,0.5,0.14,-0.14,0.22,0.15,8.45,0.36,191.6,190.14,0.01,-0.29,0.91,-0.01,0.01,2.75,0.02,0.07,0.04,1.1,1.1,2.11,2.13,0.33,0.06,0.03,-0.01,0.02,-0.01,0.12,0.55,0.47,1.4,6.36,0.03,0.02,0.01,0.04,0.11,-0.04,0.12,-0.04,0.59,54.51,0.02,0.0,1.7,755.75,1.48,262.73,0.01,1115763,44490.35,300.22,41403.0,262.73,0.0,78.0,83,1.23,262.73,259.51,253.31,236.89,165.52,272.25,16.0,14.27,59.0,True
4031,IRT,"Independence Realty Trust, Inc.",Real Estate,REIT - Residential,USA,2643.2,86.49,107.37,17.3,11.6,3.5,303.82,,0.02,1.64,0.29,-0.69,0.14,-0.28,0.05,0.14,8.33,0.12,104.92,104.18,0.01,0.0,0.82,0.21,0.03,4.24,0.02,0.04,0.03,,,1.36,1.37,0.58,0.19,0.13,-0.04,0.04,0.2,0.41,0.88,0.85,0.94,0.71,0.04,0.03,0.0,0.09,0.32,-0.04,0.23,-0.04,0.93,55.53,0.03,0.01,2.2,780.47,1.31,24.91,0.04,1019692,44496.69,24.86,41499.0,24.91,0.0,63.0,92,1.49,24.91,24.94,23.01,18.97,12.88,25.86,48.0,-0.2,67.66666666666667,True
4159,JCI,Johnson Controls International plc,Industrials,Engineering & Construction,Ireland,53653.57,36.54,23.3,1.88,2.27,3.11,40.16,45.74,0.01,0.47,2.1,1.51,0.24,0.14,0.19,0.03,-0.37,0.07,711.8,694.54,0.0,-0.32,0.92,-0.02,0.01,2.32,0.04,0.09,0.08,1.1,0.9,0.43,0.44,0.34,0.12,0.07,-0.03,0.03,0.02,0.15,0.67,0.65,1.11,1.77,0.03,0.02,-0.01,0.04,0.12,-0.06,0.13,-0.06,0.71,51.1,0.02,0.01,2.1,3762.62,0.9,76.66,0.02,3390898,44505.35,83.39,24790.0,76.66,0.0,66.0,88,1.34,76.66,77.43,73.85,68.31,44.91,81.15,23.0,8.78,59.0,True
4280,KAI,Kadant Inc.,Industrials,Specialty Industrial Machinery,USA,2673.88,36.09,26.53,4.51,3.63,5.04,32.37,22.19,0.0,0.15,6.54,0.05,0.18,0.09,0.08,0.1,0.37,0.29,11.58,11.43,0.01,-0.43,0.97,0.01,0.02,5.21,0.08,0.15,0.09,1.9,1.2,0.57,0.58,0.43,0.15,0.1,-0.02,0.07,0.11,0.39,0.8,0.67,1.28,6.64,0.02,0.03,0.02,0.07,0.23,-0.02,0.19,-0.02,0.85,59.05,0.02,0.0,2.2,36.01,1.32,236.0,0.02,47387,44502.69,228.67,33917.0,236.0,0.0,63.0,90,1.4,236.0,232.44,220.37,192.51,129.27,240.47,19.0,-3.11,57.333333333333336,True
4300,KBR,"KBR, Inc.",Industrials,Engineering & Construction,USA,5996.68,,17.09,,0.95,4.05,10.9,19.66,0.01,,-0.24,-1.36,0.06,-0.19,0.17,0.03,0.04,0.34,140.0,138.79,0.0,-0.06,,0.02,0.05,6.77,-0.01,-0.02,0.01,1.2,1.2,1.06,1.07,0.12,0.02,-0.01,-0.09,0.03,0.08,0.07,0.55,0.39,1.3,1.31,0.04,0.03,-0.04,0.01,0.1,-0.09,0.14,-0.09,0.56,43.62,0.02,0.01,2.0,963.67,1.51,42.99,0.03,1450579,44497.35,50.67,39037.0,42.99,0.0,69.0,81,1.19,42.99,44.83,42.85,39.23,27.9,47.43,22.0,17.86,57.333333333333336,True
4323,KEYS,"Keysight Technologies, Inc.",Technology,Scientific & Technical Instruments,USA,36492.53,44.74,29.84,3.2,7.5,9.74,16.95,31.43,,0.0,4.44,0.02,0.1,0.02,0.14,0.08,0.47,0.23,184.0,183.33,0.0,-0.22,0.89,-0.01,0.05,10.69,0.11,0.24,0.12,3.2,2.6,0.48,0.48,0.61,0.21,0.17,-0.01,0.07,0.1,0.33,0.63,0.5,0.98,4.85,0.03,0.02,0.04,0.11,0.25,-0.01,0.25,-0.01,0.65,63.19,0.03,0.0,2.1,880.25,1.36,198.48,0.02,1198901,44522.69,185.08,41932.0,198.6,0.0,66.0,86,1.29,198.48,191.23,179.47,159.15,122.12,200.76,19.0,-6.75,57.0,True
4336,KIM,Kimco Realty Corporation,Real Estate,REIT - Retail,USA,14383.39,12.6,33.19,2.74,11.89,1.28,29.75,147.22,0.03,0.39,1.84,1.81,-0.35,0.02,0.05,-0.02,9.66,0.42,546.84,421.64,0.02,-0.01,0.93,0.33,0.03,3.36,0.07,0.13,0.03,,,0.76,0.76,0.69,0.3,0.72,-0.05,-0.01,0.05,0.06,0.53,0.54,1.51,0.77,0.04,0.03,-0.02,0.02,0.09,-0.07,0.11,-0.07,0.65,48.93,0.04,0.01,2.3,4102.06,1.34,23.13,0.05,5485266,44505.35,25.21,33564.0,23.3,0.01,59.0,81,1.19,23.13,23.55,22.81,21.17,14.03,24.95,18.0,8.99,52.666666666666664,True
4346,KKR,KKR & Co. Inc.,Financial,Asset Management,USA,65044.14,8.56,17.86,0.26,4.45,2.78,5.43,,0.01,0.06,8.82,-0.06,0.07,0.27,0.33,0.34,-0.01,1.34,583.03,558.79,0.01,-0.87,0.77,0.0,0.01,2.31,0.03,0.4,0.02,,,2.6,2.6,0.71,0.32,0.38,-0.02,-0.07,0.17,0.36,0.92,0.86,1.46,2.3,0.03,0.03,-0.03,0.05,0.25,-0.1,0.27,-0.1,1.01,49.31,0.03,-0.01,1.8,3145.05,1.11,75.48,0.02,3484477,44502.35,89.0,40374.0,75.48,0.0,75.0,92,1.53,75.48,77.51,72.09,60.64,37.49,83.9,13.0,17.91,60.0,True
4353,KLIC,"Kulicke and Soffa Industries, Inc.",Technology,Semiconductor Equipment & Materials,Singapore,3813.56,10.11,10.11,0.51,2.51,3.73,6.01,40.57,0.01,0.22,5.79,1.05,-0.05,0.04,0.2,0.03,9.1,1.82,62.02,60.21,0.03,-0.03,0.98,0.04,0.12,6.58,0.12,0.17,0.04,3.8,3.3,0.0,0.0,0.46,0.11,0.1,-0.02,0.08,-0.2,0.1,0.89,0.84,1.26,2.83,0.04,0.05,0.0,0.03,0.04,-0.14,0.21,-0.22,0.9,50.94,0.0,-0.01,2.2,1104.28,0.63,58.58,0.0,694126,44517.69,83.8,29297.0,58.57,0.0,63.0,91,1.46,58.58,58.71,56.92,56.13,31.24,75.29,18.0,43.05,57.333333333333336,True
4390,KOS,Kosmos Energy Ltd.,Energy,Oil & Gas E&P,USA,1722.73,,4.08,,1.67,5.11,15.48,5.42,,,-0.41,-6.31,55.0,-0.41,0.24,0.13,0.24,-0.12,408.52,401.69,0.01,0.0,0.77,0.0,0.07,3.06,-0.04,-0.49,-0.15,0.9,0.6,8.26,8.36,0.7,0.09,-0.16,-0.05,-0.06,0.48,0.06,0.96,0.52,3.53,0.3,0.09,0.08,-0.01,0.03,0.19,-0.16,0.54,-0.16,1.37,49.97,0.08,-0.01,2.0,8815.75,1.03,3.58,0.06,9038355,44508.35,6.03,40674.0,3.57,0.0,69.0,85,1.26,3.58,3.62,3.5,3.01,1.8,4.24,31.0,68.44,61.666666666666664,True
4471,LBAI,"Lakeland Bancorp, Inc.",Financial,Banks - Regional,USA,944.69,10.3,10.81,1.14,3.68,1.14,1.41,15.41,0.03,0.29,1.79,-0.19,-0.09,0.06,0.09,0.14,0.53,0.06,50.64,48.39,0.02,0.01,0.63,0.04,0.05,15.86,0.01,0.12,0.21,,,0.23,0.37,,0.94,0.35,-0.03,0.0,0.09,-0.04,0.47,0.45,0.91,0.52,0.04,0.02,-0.02,0.01,0.05,-0.05,0.12,-0.05,0.52,49.02,0.02,0.01,1.6,143.51,0.97,18.39,0.03,139364,44495.35,21.36,36164.0,18.39,0.0,81.0,79,1.15,18.39,18.76,18.28,17.56,12.13,19.43,15.0,16.15,58.333333333333336,True
4510,LEGH,Legacy Housing Corporation,Consumer Cyclical,Residential Construction,USA,617.3,13.27,12.46,,3.19,2.09,685.89,12.22,,0.0,1.93,0.33,0.03,,,,0.74,0.29,24.2,8.68,0.35,-0.1,0.22,0.06,0.01,2.77,0.13,0.17,0.13,2.1,1.2,0.03,0.0,0.39,0.29,0.24,-0.05,0.41,0.27,0.31,0.72,0.69,,1.3,0.06,0.07,0.04,0.25,0.38,-0.09,0.53,-0.09,0.83,64.24,0.02,0.0,2.0,40.48,1.0,25.54,0.01,40529,,30.5,43448.0,25.54,0.0,69.0,90,1.41,25.54,24.87,20.53,18.56,13.95,27.93,17.0,19.42,58.666666666666664,True
4581,LKQ,LKQ Corporation,Consumer Cyclical,Auto Parts,USA,16987.71,16.68,14.4,0.5,1.32,2.86,42.18,11.51,0.02,0.07,3.44,0.2,0.03,0.09,0.34,0.1,0.52,0.08,294.03,289.67,0.0,0.0,1.0,-0.01,0.02,3.55,0.08,0.18,0.09,1.8,0.8,0.4,0.4,0.41,0.11,0.08,-0.03,0.02,0.12,0.14,0.6,0.63,1.63,1.38,0.03,0.02,-0.01,0.04,0.16,-0.04,0.16,-0.04,0.68,51.64,0.02,0.01,1.5,1629.84,1.09,57.42,0.02,1779806,44497.35,65.89,37897.0,57.42,0.0,84.0,84,1.24,57.42,58.0,55.43,49.67,34.11,60.05,18.0,14.75,62.0,True
4605,LNG,"Cheniere Energy, Inc.",Energy,Oil & Gas Midstream,USA,27393.42,,11.79,,2.27,,12.43,19.65,0.01,,-4.82,-1.13,42.04,0.4,0.24,1.03,-1.33,1.19,253.6,250.62,0.0,-0.07,0.93,0.01,0.02,2.26,-0.03,3.57,0.08,0.9,0.8,,,0.08,-0.08,-0.1,-0.04,-0.01,0.17,0.2,0.83,0.75,1.46,3.52,0.04,0.03,0.0,0.01,0.21,-0.07,0.18,-0.07,0.87,50.63,0.04,0.0,1.6,1742.86,1.17,105.02,0.03,2038030,44504.35,123.46,34428.0,107.75,0.03,81.0,90,1.41,105.02,105.45,103.84,87.11,56.37,113.4,25.0,17.56,65.33333333333333,True
4611,LOB,"Live Oak Bancshares, Inc.",Financial,Banks - Regional,USA,3808.41,23.5,30.6,,10.82,5.51,10.79,,0.0,0.03,3.73,2.04,-0.24,0.16,,0.53,-0.08,0.24,43.33,31.82,0.01,-0.28,0.6,0.02,0.06,7.06,0.02,0.27,0.1,,,0.06,0.83,,0.77,0.47,-0.08,-0.05,0.46,0.52,1.04,0.85,1.51,3.9,0.05,0.04,-0.07,0.1,0.34,-0.12,0.56,-0.12,1.28,47.6,0.02,0.01,2.2,248.1,1.58,87.59,0.02,392224,44496.69,93.8,42208.0,89.1,0.02,63.0,93,1.6,87.59,93.94,80.31,65.63,38.5,99.89,13.0,7.09,56.333333333333336,True
4624,LOW,"Lowe's Companies, Inc.",Consumer Cyclical,Home Improvement Retail,USA,174757.2,27.26,19.59,1.4,1.85,,30.47,23.48,0.01,0.25,9.18,0.41,0.08,0.23,0.19,0.09,0.14,0.01,705.0,703.4,0.0,-0.04,0.74,-0.03,0.02,3.63,0.14,4.7,0.29,1.2,0.4,,,0.33,0.1,0.07,-0.01,0.07,0.21,0.32,0.65,0.56,1.3,5.32,0.02,0.02,0.03,0.1,0.25,-0.02,0.24,-0.02,0.68,67.15,0.01,0.01,1.9,3126.63,1.17,250.39,0.02,3643212,44517.35,267.2,29208.0,252.61,0.01,72.0,88,1.34,250.39,242.95,227.66,201.12,149.31,256.39,19.0,6.71,59.666666666666664,True
4635,LPX,Louisiana-Pacific Corporation,Industrials,Building Products & Equipment,USA,6065.66,4.99,9.15,1.0,1.37,4.84,9.99,4.39,0.01,0.05,14.11,2.06,-0.43,0.57,0.05,0.08,1.48,0.53,94.0,86.98,0.01,0.03,0.99,-0.05,0.05,3.44,0.63,1.06,0.32,2.8,2.1,0.25,0.25,0.47,0.42,0.33,-0.01,0.1,0.11,0.08,1.06,0.9,1.75,2.92,0.04,0.04,0.04,0.09,0.16,-0.04,0.21,-0.08,1.1,58.51,0.05,0.01,2.4,1278.56,1.17,70.49,0.06,1495557,44502.35,76.12,26662.0,70.49,0.0,56.0,92,1.54,70.49,67.63,65.07,60.77,36.12,76.35,26.0,7.99,58.0,True
4650,LSCC,Lattice Semiconductor Corporation,Technology,Semiconductors,USA,10427.94,128.32,62.51,8.55,21.69,26.2,57.45,80.65,,0.0,0.59,0.06,0.18,0.18,0.15,0.0,1.12,0.28,136.64,134.6,0.01,-0.35,,-0.01,0.03,3.8,0.12,0.21,0.09,3.4,2.8,0.37,0.41,0.62,0.18,0.17,-0.05,0.03,0.2,0.42,0.79,0.65,0.97,3.22,0.05,0.04,-0.07,0.04,0.31,-0.12,0.21,-0.12,1.02,46.56,0.02,0.0,2.0,906.29,1.43,75.45,0.01,1298181,44502.69,79.3,32821.0,76.1,0.01,69.0,90,1.43,75.45,80.66,72.58,57.75,37.38,85.45,26.0,5.1,61.666666666666664,True
4653,LSI,"Life Storage, Inc.",Real Estate,REIT - Industrial,USA,11128.35,48.2,40.28,9.64,15.16,3.38,81.71,111.84,0.02,1.04,2.83,-0.14,0.14,0.0,0.05,0.11,1.55,0.33,78.96,76.03,0.0,-0.19,0.94,0.0,0.02,3.42,0.04,0.08,0.05,,,0.69,0.69,0.68,0.41,0.3,0.01,0.01,0.07,0.32,0.87,0.71,0.39,3.31,0.03,0.02,0.03,0.08,0.25,-0.03,0.21,-0.03,0.88,61.52,0.01,0.0,1.8,479.24,1.09,136.31,0.02,521767,44502.69,144.3,34871.0,138.0,0.01,75.0,91,1.47,136.31,132.64,126.98,109.64,73.33,139.95,14.0,5.86,60.0,True
4704,LYV,"Live Nation Entertainment, Inc.",Communication Services,Entertainment,USA,23972.9,,129.33,,6.3,,5.18,31.23,,,-4.19,0.62,1.25,0.23,,-0.24,1.08,6.77,216.89,150.39,0.02,0.0,0.73,0.02,0.09,6.3,-0.08,1.42,-0.37,1.2,1.2,,,0.33,-0.16,-0.24,-0.06,0.0,0.23,0.19,0.52,0.45,1.31,4.86,0.05,0.04,-0.05,0.02,0.18,-0.17,0.24,-0.17,0.61,47.31,0.02,0.01,2.2,2190.37,1.24,106.31,0.03,2713126,44504.69,114.17,38700.0,106.84,0.01,63.0,83,1.22,106.31,112.18,104.3,89.94,65.88,127.75,21.0,7.39,55.666666666666664,True
4732,MAT,"Mattel, Inc.",Consumer Cyclical,Leisure,USA,7542.54,9.46,15.65,0.95,1.43,5.74,50.79,19.16,,0.0,2.27,1.59,0.25,-0.2,0.1,-0.04,1.51,0.08,350.42,348.86,0.0,0.0,1.0,0.02,0.06,6.94,0.15,1.1,0.09,1.6,1.1,1.96,2.05,0.49,0.13,0.15,-0.04,0.01,0.01,0.04,0.38,0.23,1.59,0.6,0.03,0.02,-0.03,0.04,0.04,-0.08,0.2,-0.08,0.42,46.19,0.01,0.0,2.2,2955.17,1.03,21.52,0.01,3034742,44490.69,27.2,23235.0,21.01,-0.02,63.0,76,1.11,21.52,22.25,20.81,20.71,15.28,23.31,18.0,26.39,52.333333333333336,True
4744,MBIN,Merchants Bancorp,Financial,Banks - Regional,USA,1351.55,6.27,7.79,,4.4,1.78,0.89,,0.01,0.05,7.38,1.44,-0.15,0.41,,0.38,0.02,0.01,28.78,14.42,0.07,-0.02,0.23,-0.02,0.01,2.86,0.02,0.32,0.25,,,0.31,0.31,,0.87,0.69,-0.05,0.0,0.26,0.08,0.74,0.67,1.04,1.53,0.05,0.03,-0.02,0.06,0.15,-0.07,0.28,-0.07,0.75,52.26,0.02,0.0,1.7,40.23,1.06,46.27,0.03,42616,,52.33,43035.0,46.27,0.0,78.0,89,1.38,46.27,47.08,43.9,40.47,26.68,49.5,20.0,13.1,62.333333333333336,True
4759,MCB,Metropolitan Bank Holding Corp.,Financial,Banks - Regional,USA,1041.72,15.88,15.12,,6.47,1.53,0.56,54.54,,0.0,6.05,0.31,0.03,0.54,,0.34,0.39,0.25,8.62,6.23,0.01,0.04,0.76,0.36,0.02,0.95,0.01,0.13,0.24,,,0.15,0.15,,0.88,0.33,-0.04,0.03,0.21,0.48,1.91,1.65,1.28,3.61,0.05,0.03,-0.03,0.04,0.37,-0.08,0.26,-0.08,2.07,49.58,0.04,0.0,2.0,106.2,1.11,96.1,0.04,118084,,120.0,43047.0,96.1,0.0,69.0,97,2.22,96.1,99.25,92.68,70.48,32.01,104.92,16.0,24.87,60.666666666666664,True
4987,MP,MP Materials Corp.,Basic Materials,Other Industrial Metals & Mining,USA,7970.94,123.89,51.62,1.88,21.71,8.11,6.76,,,0.0,0.35,,0.15,,0.66,,4.11,1.41,176.05,145.52,0.0,-0.94,0.67,-0.02,0.06,3.24,0.04,0.08,-0.02,17.7,17.3,0.71,0.74,0.66,0.21,0.18,0.0,0.3,0.27,0.39,1.1,0.37,,3.21,0.08,0.08,0.05,0.2,0.25,-0.09,0.52,-0.15,1.33,57.52,0.02,0.0,2.0,2587.26,0.67,43.98,0.03,1730552,44504.69,43.98,44004.0,44.14,0.0,69.0,92,1.53,43.98,42.49,36.97,35.11,22.0,51.77,18.0,0.0,59.666666666666664,True
4999,MPWR,"Monolithic Power Systems, Inc.",Technology,Semiconductors,USA,25122.58,124.74,65.12,4.99,22.75,21.92,33.86,140.19,0.0,0.47,4.45,0.44,0.18,0.32,0.25,0.21,0.21,0.25,45.97,45.09,0.05,-0.08,0.96,0.01,0.02,2.69,0.16,0.2,0.16,4.7,3.8,0.0,0.0,0.56,0.2,0.19,0.0,0.03,0.11,0.6,0.73,0.51,0.92,19.28,0.04,0.03,0.0,0.07,0.32,-0.04,0.21,-0.04,0.84,54.2,0.0,0.0,1.8,313.15,0.81,554.46,0.0,255171,44497.69,603.29,38310.0,555.0,0.0,75.0,89,1.38,554.46,554.49,520.69,422.09,301.51,580.0,15.0,8.81,59.666666666666664,True
5024,MRVL,"Marvell Technology, Inc.",Technology,Semiconductors,USA,58947.09,,36.8,,17.06,3.96,105.34,170.37,0.0,,-0.47,-1.18,0.34,0.22,0.38,0.03,-0.42,0.48,821.06,820.87,0.0,-0.2,0.88,0.0,0.02,2.86,-0.02,-0.03,-0.02,1.8,1.3,0.32,0.32,0.46,-0.1,-0.11,-0.04,0.02,0.16,0.46,0.56,0.49,1.07,2.43,0.05,0.03,-0.02,0.05,0.26,-0.07,0.25,-0.07,0.87,49.28,0.01,-0.01,2.0,5935.5,1.72,71.03,0.0,10190551,44532.69,73.7,36704.0,84.0,0.18,69.0,87,1.31,71.03,72.87,68.08,56.49,37.92,76.12,15.0,3.76,57.0,True
5040,MSI,"Motorola Solutions, Inc.",Technology,Communication Equipment,USA,43456.17,34.88,25.53,2.47,5.35,,26.29,38.59,0.01,0.37,7.24,0.1,0.09,0.11,0.14,0.05,0.49,0.13,169.2,168.6,0.0,-0.09,0.89,0.0,0.01,2.86,0.12,-3.0,0.24,1.4,1.2,,,0.49,0.2,0.16,-0.03,0.0,0.03,0.2,0.48,0.48,0.77,6.31,0.04,0.02,0.0,0.03,0.16,-0.04,0.1,-0.04,0.55,51.38,0.03,0.0,1.8,676.76,1.28,252.52,0.03,865922,44504.69,270.27,40529.0,253.82,0.01,75.0,81,1.19,252.52,252.52,245.97,217.86,163.16,262.42,21.0,7.03,59.0,True
5071,MTRN,Materion Corporation,Basic Materials,Other Industrial Metals & Mining,USA,1768.29,30.55,17.7,2.55,1.22,2.52,98.24,,0.01,0.17,2.82,-0.71,0.28,-0.14,0.12,0.03,2.31,0.35,20.44,20.17,0.01,0.0,0.97,0.02,0.02,4.13,0.05,0.09,0.02,3.2,1.4,0.14,0.14,0.18,0.05,0.04,-0.06,0.0,0.17,0.09,0.43,0.35,1.4,2.84,0.03,0.03,-0.06,0.09,0.16,-0.1,0.26,-0.1,0.5,49.52,0.0,0.01,1.5,91.56,1.26,86.09,0.01,115441,44502.35,102.5,26563.0,86.09,0.0,84.0,76,1.11,86.09,90.93,79.63,74.29,57.25,95.6,13.0,19.06,57.666666666666664,True
5073,MTSI,"MACOM Technology Solutions Holdings, Inc.",Technology,Semiconductors,USA,5123.02,139.32,28.13,9.29,8.44,10.76,14.85,39.29,,0.0,0.53,1.78,0.24,0.59,0.15,0.02,-0.08,0.05,68.8,49.11,0.01,-0.56,0.75,0.02,0.05,6.97,0.03,0.09,0.07,5.6,4.7,1.12,1.12,0.56,0.13,0.06,-0.03,0.02,0.16,0.26,0.65,0.34,2.0,2.94,0.05,0.04,-0.01,0.06,0.18,-0.07,0.19,-0.07,0.68,52.55,0.02,-0.01,2.2,321.22,2.38,73.84,0.0,764580,44504.35,83.79,40983.0,73.84,0.0,63.0,83,1.23,73.84,74.85,69.76,62.43,46.25,79.31,19.0,13.48,55.0,True
5110,MXL,"MaxLinear, Inc.",Technology,Semiconductors,USA,5334.1,,21.79,,6.36,11.47,31.49,27.05,,,-0.16,-3.81,0.18,-0.11,0.18,0.1,1.23,0.47,76.58,70.89,0.03,-0.17,0.87,0.01,0.03,4.66,-0.01,-0.03,-0.11,1.8,1.3,0.71,0.71,0.52,0.01,-0.01,-0.01,0.04,0.26,0.8,1.19,0.79,2.0,3.02,0.04,0.04,0.0,0.17,0.5,-0.06,0.5,-0.06,1.27,58.54,0.01,-0.01,2.1,505.81,1.24,68.5,0.0,626127,44496.69,71.1,40261.0,68.5,0.0,66.0,94,1.66,68.5,68.76,59.04,45.7,30.18,72.8,17.0,3.8,59.0,True
5125,MYRG,MYR Group Inc.,Industrials,Engineering & Construction,USA,1853.43,23.26,21.95,2.91,0.75,3.81,25.39,17.62,,0.0,4.82,0.54,0.04,0.22,0.08,0.16,0.32,0.0,16.87,16.51,0.01,-0.24,0.92,-0.03,0.01,2.32,0.08,0.18,0.14,1.5,1.5,0.01,0.01,0.13,0.05,0.03,-0.08,0.06,0.03,0.26,1.11,0.86,1.06,4.5,0.04,0.04,-0.02,0.04,0.24,-0.08,0.15,-0.08,1.2,49.67,0.02,0.01,2.2,102.14,1.15,111.99,0.03,117776,44496.69,117.0,39672.0,126.17,0.13,63.0,93,1.61,111.99,114.04,108.03,90.63,53.95,121.22,18.0,4.47,58.0,True
5220,NFG,National Fuel Gas Company,Energy,Oil & Gas Integrated,USA,5540.24,15.18,11.88,1.79,3.18,2.73,46.95,,0.03,1.85,3.97,-1.4,0.24,0.21,0.09,-0.03,1.02,0.22,91.17,89.8,0.01,0.0,0.74,-0.01,0.03,6.91,0.01,0.04,0.0,0.7,0.6,1.31,1.31,0.9,0.14,0.05,-0.03,0.04,0.15,0.12,0.47,0.46,0.72,1.49,0.03,0.02,0.01,0.05,0.14,-0.03,0.19,-0.03,0.51,55.37,0.03,0.01,2.3,385.86,1.53,60.22,0.04,591143,44504.69,61.33,20295.0,60.22,0.0,59.0,79,1.16,60.22,59.71,57.75,52.76,39.8,62.0,19.0,1.84,52.333333333333336,True
