no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,simple_moving_average_20day,simple_moving_average_50day,simple_moving_average_200day,high_50day,low_50day,high_52week,low_52week,relative_strength_index_14,change_from_open,gap,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,ma_20_day,ma_50_day,ma_200_day,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_russell_3k
7635,TRGP,Targa Resources Corp.,Energy,Oil & Gas Midstream,USA,14002.37,51.56,20.88,9.05,0.99,6.37,61.25,7.09,2.30%,28.70%,1.18,-405.10%,49.56%,-54.00%,5.70%,4.40%,267.70%,110.90%,228.8,225.42,1.10%,-3.12%,87.70%,-0.89%,1.95%,3.09,2.00%,13.70%,-9.70%,0.7,0.6,2.94,3.11,22.50%,8.50%,2.30%,-2.80%,9.63%,13.52%,41.14%,94.09%,16.37%,2.66,1.87,3.00%,3.25%,0.31%,8.13%,23.46%,-5.44%,27.79%,-5.44%,108.97%,54.5,-4.25%,2.25%,1419.28,1.18,60.79,-2.09%,1672747,,68.9,12/7/2010,62.0,1.99%,78.0,98,1.68,60.79,60.86,56.39,49.35,29.95,64.29,20.0,13.34,65.33333333333333,True
7658,TRTN,Triton International Limited,Industrials,Rental & Leasing Services,Bermuda,4291.44,9.01,6.24,0.9,2.56,1.84,40.41,,3.99%,32.50%,7.23,73.70%,-1.87%,99.90%,10.00%,14.70%,56.10%,25.20%,66.11,63.96,1.50%,-7.85%,69.40%,-3.34%,1.51%,2.28,4.20%,21.70%,6.90%,,,3.67,3.67,91.90%,47.80%,28.90%,4.56%,8.65%,8.10%,23.20%,11.08%,8.19%,1.39,2.53,4.64%,3.92%,3.93%,6.27%,16.71%,-7.14%,20.91%,-7.14%,39.38%,55.87,0.62%,-0.46%,424.25,0.98,65.16,0.15%,414543,2/15/2022 8:30:00 AM,81.0,10/12/2005,65.16,0.00%,78.0,73,0.98,65.16,62.91,61.46,55.89,46.75,70.17,11.0,24.31,54.0,True
7683,TSN,"Tyson Foods, Inc.",Consumer Defensive,Farm Products,USA,33847.83,8.66,11.49,1.15,0.68,1.82,11.45,17.65,1.99%,16.80%,10.67,48.00%,-6.33%,13.00%,7.50%,5.00%,138.70%,23.60%,362.0,285.61,1.30%,-4.72%,85.80%,0.16%,1.19%,1.47,10.30%,21.60%,12.60%,1.7,0.9,0.45,0.51,15.30%,10.40%,7.50%,-2.57%,2.79%,13.41%,16.23%,35.56%,6.06%,0.77,2.32,1.76%,2.36%,-0.92%,2.48%,14.23%,-8.22%,12.03%,-8.22%,37.50%,48.89,0.02%,0.16%,2311.66,1.0,92.44,0.18%,2301685,2/7/2022 8:30:00 AM,101.64,3/17/1980,92.44,0.00%,63.0,91,1.21,92.44,93.39,90.38,80.99,67.32,100.72,11.0,9.95,55.0,True
7728,TWNK,"Hostess Brands, Inc.",Consumer Defensive,Packaged Foods,USA,2957.49,27.27,22.52,2.71,2.69,1.64,12.97,20.13,,0.00%,0.78,-7.90%,9.16%,-10.10%,10.08%,10.40%,-2.70%,10.40%,138.38,137.87,0.40%,0.00%,,-7.86%,2.23%,1.23,3.10%,6.40%,4.20%,2.2,2.0,0.66,0.67,35.90%,17.30%,9.70%,1.29%,9.17%,18.05%,34.20%,39.41%,3.77%,0.69,0.55,2.76%,2.71%,3.29%,5.47%,20.25%,-2.12%,15.54%,-2.12%,49.65%,62.08,2.02%,-0.53%,2495.08,0.76,21.19,1.48%,1902017,3/1/2022 8:30:00 AM,22.3,11/30/2015,21.29,0.47%,72.0,93,1.26,21.19,20.6,20.15,17.65,14.16,21.65,15.0,5.24,60.0,True
7770,UCBI,"United Community Banks, Inc.",Financial,Banks - Regional,USA,3928.12,12.62,12.15,12.62,6.79,1.61,2.1,18.42,2.13%,26.60%,2.97,-17.30%,18.46%,11.90%,1.00%,14.90%,57.40%,4.20%,105.85,88.86,0.40%,-4.56%,81.30%,6.53%,3.50%,3.56,1.30%,12.30%,19.20%,,,0.12,0.12,,98.50%,41.90%,3.91%,6.69%,3.99%,24.25%,9.81%,4.34%,1.1,1.23,3.37%,3.24%,3.10%,3.89%,12.10%,-4.63%,15.24%,-4.63%,35.77%,55.75,-0.37%,-0.55%,873.38,1.4,37.5,-0.92%,1220054,1/18/2022 4:30:00 PM,41.25,3/18/2002,37.5,0.00%,69.0,72,0.97,37.5,36.46,36.16,33.47,27.62,39.32,49.0,10.0,63.333333333333336,True
7794,UFPT,"UFP Technologies, Inc.",Consumer Cyclical,Packaging & Containers,USA,542.02,32.89,20.29,,2.78,2.88,16.38,33.05,,0.00%,2.22,-32.80%,72.84%,10.90%,,5.30%,26.10%,17.10%,7.53,6.85,6.10%,0.00%,84.80%,1.27%,0.82%,2.0,7.90%,9.20%,7.80%,4.9,3.7,0.0,0.0,25.30%,11.10%,8.60%,1.07%,5.19%,5.04%,11.37%,47.73%,3.83%,0.98,2.46,2.82%,3.64%,2.79%,3.47%,13.38%,-4.03%,15.45%,-4.03%,55.41%,54.58,0.01%,-1.17%,28.0,0.66,72.95,-1.15%,18540,,88.0,12/17/1993,72.95,0.00%,100.0,94,1.29,72.95,71.19,70.59,64.43,46.94,76.01,10.0,20.63,68.0,True
7844,UNVR,Univar Solutions Inc.,Basic Materials,Chemicals,USA,5056.79,18.52,13.97,1.04,0.56,2.31,22.9,31.16,,0.00%,1.58,148.40%,4.39%,17.80%,17.75%,-1.60%,188.50%,23.80%,170.9,167.01,0.40%,-15.00%,99.00%,-1.66%,1.73%,2.92,4.20%,13.60%,5.00%,1.8,1.3,1.02,1.05,24.80%,5.00%,3.00%,3.29%,8.66%,4.06%,27.25%,35.95%,3.10%,1.78,0.92,3.01%,3.22%,4.15%,5.09%,12.49%,-3.82%,15.55%,-3.82%,51.84%,57.27,-0.03%,-0.20%,989.16,0.81,29.23,-0.24%,800604,2/24/2022 4:30:00 PM,33.15,6/18/2015,29.23,0.00%,59.0,90,1.2,29.23,28.17,27.84,26.01,19.25,30.39,24.0,13.41,57.666666666666664,True
8048,VIRT,"Virtu Financial, Inc.",Financial,Capital Markets,USA,6351.46,8.34,10.2,,2.19,2.72,9.29,8.19,2.75%,22.70%,4.19,-28.60%,0.12%,1.08%,-2.71%,32.00%,-36.00%,-17.00%,115.77,110.24,0.50%,-90.52%,88.70%,-3.24%,4.33%,4.52,5.00%,33.50%,15.90%,,,1.77,2.37,65.00%,39.30%,17.80%,0.03%,22.46%,22.33%,36.84%,28.90%,21.23%,-0.43,0.93,2.22%,2.99%,7.61%,15.77%,26.20%,-2.56%,33.91%,-2.56%,50.71%,69.79,-0.17%,-0.31%,1054.89,0.8,34.95,-0.48%,841197,2/8/2022 8:30:00 AM,36.0,4/16/2015,34.95,0.00%,56.0,89,1.17,34.95,32.79,30.34,27.73,23.19,35.87,9.0,3.0,51.333333333333336,True
8057,VIVO,"Meridian Bioscience, Inc.",Healthcare,Diagnostics & Research,USA,1083.03,17.96,,1.06,3.46,3.07,14.9,18.23,,0.00%,1.36,51.70%,,16.40%,17.00%,10.10%,-43.00%,-5.00%,43.44,42.87,1.40%,-3.12%,98.60%,0.63%,6.54%,4.56,13.40%,18.40%,19.30%,4.1,2.6,0.14,0.14,60.20%,25.20%,19.10%,-5.13%,14.92%,13.00%,24.46%,15.03%,19.71%,0.38,1.02,3.50%,4.99%,2.99%,13.90%,21.12%,-10.30%,41.98%,-17.89%,43.65%,56.31,0.91%,-2.18%,615.22,0.69,24.42,-1.29%,427218,2/4/2022 8:30:00 AM,30.0,7/29/1986,24.42,0.00%,91.0,75,1.0,24.42,23.88,21.56,20.18,17.0,29.74,16.0,22.85,60.666666666666664,True
8070,VLO,Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,USA,35223.58,,11.78,,0.37,2.0,10.07,74.31,4.57%,,-1.09,-160.10%,4.88%,-19.50%,-13.80%,-5.90%,199.10%,86.70%,408.84,407.04,0.30%,-2.13%,79.40%,0.66%,3.13%,3.21,-2.50%,-7.60%,-2.10%,1.3,0.9,0.75,0.81,1.00%,-1.30%,-1.40%,-4.32%,8.26%,24.28%,36.02%,13.23%,14.29%,1.94,2.98,2.97%,3.82%,-0.26%,7.23%,14.91%,-8.46%,31.80%,-8.46%,45.86%,52.0,-3.29%,2.35%,3970.53,0.91,85.84,-1.01%,3631957,1/27/2022 8:30:00 AM,94.95,11/1/1984,86.0,0.19%,72.0,74,0.99,85.84,86.43,80.36,74.73,58.85,93.77,22.0,10.61,56.0,True
8142,VRS,Verso Corporation,Basic Materials,Paper & Paper Products,USA,778.01,,11.43,,0.62,1.34,4.69,5.37,1.50%,,-2.95,-248.10%,489.90%,10.70%,,-15.30%,312.80%,10.80%,29.33,22.86,1.00%,0.00%,82.00%,2.89%,3.88%,1.99,-9.30%,-17.80%,-17.30%,2.2,1.5,0.01,0.01,10.00%,-14.30%,-8.40%,-0.19%,0.38%,13.43%,41.52%,111.66%,-1.22%,1.94,0.13,0.26%,0.56%,0.21%,3.10%,26.07%,-2.20%,33.65%,-2.20%,120.76%,58.98,-0.07%,0.04%,446.42,0.52,26.69,-0.04%,232062,,35.0,7/19/2016,26.73,0.15%,69.0,99,1.84,26.69,26.64,26.0,21.23,12.09,27.29,18.0,31.14,62.0,True
8275,WFC,Wells Fargo & Company,Financial,Banks - Diversified,USA,222474.36,11.16,11.37,,5.6,1.33,0.45,,1.45%,11.50%,4.96,-89.80%,23.19%,-36.90%,,-0.60%,181.20%,-8.90%,4056.3,3948.38,0.10%,0.00%,71.90%,-2.31%,0.92%,1.21,0.70%,8.60%,8.70%,,,0.97,0.97,,95.70%,36.20%,-4.44%,3.00%,13.23%,16.11%,48.84%,15.21%,1.16,1.68,2.53%,2.89%,-1.68%,3.57%,13.47%,-8.33%,19.52%,-8.33%,53.85%,47.18,-0.58%,-0.05%,29958.02,0.9,55.28,-0.63%,26884758,1/14/2022 8:30:00 AM,63.08,12/10/1962,55.49,0.37%,63.0,94,1.3,55.28,56.32,53.49,48.76,35.93,60.3,25.0,14.11,60.666666666666664,True
8284,WHD,"Cactus, Inc.",Energy,Oil & Gas Equipment & Services,USA,3766.07,72.67,36.03,1.69,9.99,6.11,12.47,90.75,0.84%,51.90%,0.66,-61.70%,98.06%,20.50%,43.00%,9.50%,63.20%,93.00%,59.0,58.56,0.20%,0.00%,,0.43%,2.40%,3.97,4.20%,9.10%,16.50%,5.6,4.4,0.01,0.02,26.60%,15.40%,10.00%,-1.86%,5.53%,26.69%,40.73%,56.86%,25.60%,2.07,2.18,4.99%,4.76%,-1.66%,9.44%,21.27%,-7.03%,36.95%,-7.03%,75.68%,52.43,-2.50%,2.80%,353.35,1.56,47.89,0.23%,552935,2/28/2022 8:30:00 AM,48.5,2/8/2018,47.9,0.02%,78.0,93,1.27,47.89,48.79,43.95,39.55,27.26,51.51,9.0,1.27,60.0,True
8314,WLK,Westlake Chemical Corporation,Basic Materials,Specialty Chemicals,USA,14179.04,9.46,7.78,0.3,1.39,1.91,3.97,10.2,1.10%,9.60%,11.48,-21.10%,-7.33%,-12.00%,31.90%,10.90%,953.00%,61.00%,128.06,33.5,0.40%,-11.96%,28.00%,0.96%,3.51%,2.02,9.90%,22.40%,4.90%,3.4,2.8,0.68,0.71,26.60%,20.60%,14.40%,6.09%,10.71%,11.14%,30.17%,24.55%,11.82%,1.28,3.78,4.06%,3.77%,6.34%,9.00%,14.51%,-2.10%,22.85%,-2.10%,39.14%,63.0,1.56%,-0.47%,583.28,1.26,108.61,1.08%,736177,2/22/2022 8:30:00 AM,120.82,8/11/2004,108.61,0.00%,56.0,85,1.11,108.61,102.63,99.89,94.88,78.06,110.96,20.0,11.24,53.666666666666664,True
8362,WTFC,Wintrust Financial Corporation,Financial,Banks - Regional,USA,5677.14,13.02,12.53,1.3,4.45,1.41,0.92,15.62,1.26%,15.50%,7.59,-22.40%,17.57%,10.10%,10.00%,12.50%,5.80%,3.60%,57.0,56.17,1.30%,-1.49%,93.50%,0.92%,1.98%,2.79,0.90%,11.30%,17.90%,,,0.3,0.3,,87.60%,34.10%,-2.85%,1.33%,6.95%,34.87%,35.81%,8.73%,1.37,3.48,4.16%,3.44%,-1.61%,2.33%,17.32%,-6.45%,18.48%,-6.45%,50.40%,47.08,0.39%,-0.45%,397.27,1.2,98.75,-0.06%,477998,1/19/2022 4:30:00 PM,117.0,9/23/1996,98.07,-0.69%,72.0,89,1.18,98.75,100.38,96.7,84.27,65.66,105.56,19.0,18.48,60.0,True
8363,WTI,"W&T Offshore, Inc.",Energy,Oil & Gas E&P,USA,625.88,,3.9,,1.28,,2.43,7.06,,,-0.7,-49.00%,365.22%,15.10%,,-7.30%,-183.20%,84.70%,142.3,92.65,34.20%,0.00%,38.80%,1.77%,10.10%,3.98,-9.30%,40.80%,24.50%,1.0,1.0,,,64.50%,-11.80%,-20.40%,-6.50%,2.21%,17.13%,39.93%,35.83%,29.10%,2.68,0.26,5.64%,6.06%,-3.28%,6.97%,7.41%,-11.56%,40.31%,-18.87%,57.95%,48.52,-6.29%,4.95%,2352.15,1.3,4.17,-1.65%,3065994,,6.3,1/28/2005,4.19,0.48%,84.0,88,1.15,4.17,4.32,3.91,3.89,2.64,5.14,-7.0,51.08,55.0,True
8371,WTTR,"Select Energy Services, Inc.",Energy,Oil & Gas Equipment & Services,USA,829.14,,44.58,,1.29,1.38,7.72,,,,-0.79,83.70%,126.20%,,,2.50%,68.10%,102.20%,104.82,62.59,1.00%,-0.77%,68.50%,0.85%,2.18%,3.0,-8.10%,-12.20%,-66.30%,3.2,2.8,0.0,0.0,-0.20%,-12.30%,-10.80%,4.17%,15.77%,40.26%,38.70%,13.66%,20.22%,2.51,0.37,3.99%,6.04%,4.39%,11.54%,22.40%,-3.35%,29.58%,-3.35%,71.40%,59.26,-2.35%,2.54%,456.14,1.35,7.49,0.13%,617885,2/22/2022 4:30:00 PM,8.19,4/21/2017,7.49,0.00%,53.0,77,1.02,7.49,7.21,6.74,6.12,4.37,7.75,31.0,9.35,53.666666666666664,True
8540,ZGNX,"Zogenix, Inc.",Healthcare,Biotechnology,USA,1466.49,,,,23.06,6.52,4.28,,,,-4.35,60.00%,31.20%,-14.90%,,-12.90%,4.10%,679.30%,55.91,55.61,0.10%,-26.58%,,3.16%,12.35%,2.91,-42.80%,-81.70%,-44.40%,4.8,4.7,0.7,0.7,94.30%,,,-0.08%,0.65%,96.91%,80.72%,14.29%,60.92%,0.9,0.54,0.50%,0.77%,0.07%,28.89%,53.88%,-1.58%,109.96%,-1.58%,137.08%,76.88,-0.04%,0.15%,2361.38,1.09,26.15,0.11%,2567197,,36.43,11/23/2010,26.13,-0.08%,78.0,76,1.01,26.15,26.14,20.55,17.03,11.03,26.57,13.0,39.31,55.666666666666664,True
8546,ZION,"Zions Bancorporation, National Association",Financial,Banks - Regional,USA,11170.14,10.65,12.12,,4.89,1.55,0.85,64.57,2.14%,20.40%,6.66,-27.30%,15.73%,20.30%,,5.20%,42.60%,-2.10%,160.22,154.95,1.20%,-4.33%,81.60%,-5.03%,2.12%,2.3,1.30%,14.70%,20.80%,,,0.14,0.14,,,47.70%,-2.03%,14.80%,8.38%,29.24%,30.87%,12.24%,1.29,2.3,2.51%,3.37%,0.82%,5.73%,17.22%,-6.03%,21.85%,-6.03%,50.63%,52.68,0.57%,-0.33%,1425.61,0.86,70.89,0.24%,1223354,1/24/2022 4:30:00 PM,74.1,3/17/1980,72.42,2.16%,53.0,87,1.13,70.89,70.72,67.2,60.53,47.06,75.44,15.0,4.53,51.666666666666664,True
