no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp1500
5610,ORLY,"O'Reilly Automotive, Inc.",Consumer Cyclical,Specialty Retail,USA,44441.48,22.92,21.66,1.86,3.45,,98.91,17.03,,0.00%,28.86,31.60%,3.96%,20.70%,12.30%,7.80%,14.10%,8.50%,68.61,66.51,0.30%,-52.93%,82.60%,-1.95%,0.95%,1.54,17.30%,,44.70%,0.8,0.2,,,52.50%,21.60%,15.80%,2.68%,4.35%,13.91%,25.02%,46.98%,46.15%,0.99,14.22,2.66%,1.95%,2.60%,4.39%,15.81%,-1.14%,11.31%,-1.14%,55.99%,61.2,-0.60%,0.94%,2.2,408.25,0.96,661.43,0.34%,392347,10/27/2021 4:30:00 PM,695.25,4/23/1993,661.43,0.00%,63.0,81,1.18,659.18,644.64,633.6,571.12,424.03,669.09,17.0,5.47,53.666666666666664,True
5659,OXM,"Oxford Industries, Inc.",Consumer Cyclical,Apparel Manufacturing,USA,1721.59,30.47,14.82,3.05,1.74,3.61,9.54,,1.64%,32.60%,3.37,-242.60%,3.31%,-29.40%,10.00%,-5.00%,929.80%,71.20%,16.64,15.93,2.30%,-0.26%,91.60%,3.77%,2.52%,3.75,6.30%,13.20%,-23.10%,1.6,1.2,0.0,0.0,61.30%,7.30%,5.80%,3.81%,4.71%,15.73%,5.04%,64.83%,56.80%,1.71,3.61,4.05%,3.04%,0.77%,6.82%,11.41%,-6.93%,19.86%,-10.26%,87.89%,56.94,2.68%,2.08%,2.4,107.25,1.25,102.72,4.82%,134133,12/8/2021 4:30:00 PM,122.4,7/2/1962,102.72,0.00%,56.0,86,1.27,98.0,101.93,96.16,92.2,54.67,114.47,13.0,24.9,51.666666666666664,True
5891,PIPR,Piper Sandler Companies,Financial,Capital Markets,USA,3060.89,13.88,11.05,1.39,1.7,2.45,5.36,7.87,1.30%,12.20%,12.18,-57.30%,-20.26%,-5.20%,10.00%,12.50%,215.70%,45.90%,14.21,13.63,2.70%,-14.30%,67.60%,-1.17%,1.54%,2.73,10.30%,22.70%,4.60%,,,0.18,0.0,98.50%,19.10%,11.50%,-2.99%,-1.93%,27.66%,35.64%,84.83%,75.96%,1.38,6.22,4.49%,2.92%,-3.78%,4.96%,29.33%,-10.19%,26.63%,-10.19%,95.45%,48.84,-2.45%,2.65%,2.3,76.75,1.3,169.11,0.14%,99708,10/29/2021 8:30:00 AM,188.8,12/19/2003,169.11,0.00%,59.0,91,1.41,168.88,178.92,165.35,134.81,90.84,193.6,18.0,11.8,56.0,True
5918,PLD,"Prologis, Inc.",Real Estate,REIT - Industrial,USA,115562.08,59.23,67.89,,25.16,3.57,197.51,128.75,1.61%,92.80%,2.64,-18.50%,0.61%,4.20%,-6.05%,15.10%,141.50%,9.30%,739.44,735.53,0.52%,-8.25%,96.80%,-0.57%,1.30%,4.25,3.50%,6.10%,2.20%,,,0.53,0.53,73.50%,27.50%,42.80%,2.13%,5.87%,13.73%,26.60%,58.68%,57.08%,0.8,3.3,2.79%,2.03%,3.91%,10.19%,25.29%,-0.61%,26.35%,-0.61%,68.19%,68.07,0.92%,0.30%,1.9,2260.39,1.43,156.55,1.22%,3235933,10/15/2021 8:30:00 AM,160.87,11/21/1997,156.55,0.00%,72.0,86,1.28,154.66,150.66,142.07,124.95,93.08,157.51,13.0,4.02,57.0,True
5978,POOL,Pool Corporation,Consumer Cyclical,Leisure,USA,22444.03,37.09,32.88,2.18,4.4,22.3,268.79,98.48,0.58%,18.40%,14.77,40.20%,10.54%,25.40%,17.00%,10.70%,55.60%,23.90%,40.1,38.84,0.60%,-37.56%,95.20%,0.53%,3.81%,6.64,28.80%,76.30%,35.90%,2.3,0.8,0.36,0.37,30.10%,15.30%,11.80%,-2.17%,4.94%,11.59%,24.53%,68.98%,47.10%,0.85,13.26,2.86%,2.43%,-1.31%,8.58%,22.80%,-5.89%,28.72%,-5.89%,79.38%,54.03,-0.19%,0.77%,2.3,222.66,1.02,547.95,0.57%,226738,10/21/2021 8:30:00 AM,566.71,10/13/1995,547.95,0.00%,59.0,88,1.32,544.84,555.22,504.63,446.23,305.47,582.27,16.0,4.01,54.333333333333336,True
6429,RMBS,Rambus Inc.,Technology,Semiconductors,USA,2979.92,998.89,18.27,100.09,9.87,3.47,7.1,18.33,,0.00%,0.03,53.90%,9.17%,-17.10%,9.98%,-3.60%,128.90%,42.90%,108.99,107.71,0.20%,-1.81%,87.60%,-2.86%,4.70%,6.25,0.30%,0.40%,-4.50%,6.6,6.5,0.19,0.19,78.10%,2.40%,1.10%,-1.86%,12.42%,11.45%,38.02%,54.29%,54.47%,0.98,0.89,3.66%,3.28%,4.44%,12.62%,21.94%,-3.64%,24.57%,-3.64%,63.16%,63.91,-0.07%,-0.44%,2.3,809.55,1.45,26.97,-0.52%,1177682,11/1/2021 4:30:00 PM,28.83,5/14/1997,26.97,0.00%,59.0,84,1.23,27.11,25.82,23.95,22.12,17.07,27.99,15.0,6.34,52.666666666666664,True
6467,ROG,Rogers Corporation,Technology,Electronic Components,USA,5064.64,51.07,33.68,,5.55,4.64,22.93,49.36,,0.00%,5.33,5.70%,14.26%,1.50%,,4.60%,255.60%,18.00%,18.74,18.57,0.10%,-17.16%,98.44%,1.02%,2.28%,1.49,7.70%,9.50%,4.60%,4.0,3.2,0.0,0.0,38.50%,13.80%,11.00%,0.19%,0.98%,32.04%,40.58%,76.96%,75.16%,1.64,3.78,0.73%,0.53%,0.59%,19.81%,35.04%,-0.37%,50.76%,-0.37%,86.28%,80.74,0.00%,-0.21%,1.4,284.53,0.71,272.0,-0.21%,202177,11/4/2021 4:30:00 PM,277.6,3/17/1980,272.0,0.00%,88.0,90,1.39,272.56,270.42,227.02,201.42,146.02,273.0,21.0,1.85,66.33333333333333,True
6741,SGH,"SMART Global Holdings, Inc.",Technology,Semiconductors,USA,1426.94,70.51,8.59,1.96,0.95,4.23,6.4,13.49,,0.00%,0.82,79.50%,5.54%,23.40%,36.06%,22.90%,161.70%,57.50%,22.59,17.29,3.70%,-78.51%,,0.22%,12.90%,4.56,2.10%,7.60%,5.90%,1.6,1.0,1.1,1.18,20.50%,3.70%,1.40%,-0.33%,2.98%,16.64%,24.65%,71.89%,54.40%,1.01,2.97,6.54%,4.93%,-0.64%,9.51%,18.50%,-8.00%,36.96%,-8.00%,80.32%,54.75,-0.72%,1.09%,1.7,488.91,0.81,58.1,0.36%,394386,10/12/2021 4:30:00 PM,72.0,5/24/2017,58.1,0.00%,78.0,88,1.32,57.89,58.48,53.06,49.03,32.37,63.15,51.0,24.37,72.33333333333333,True
6940,SNPS,"Synopsys, Inc.",Technology,Software - Infrastructure,USA,53461.84,71.66,44.39,4.81,12.72,10.24,34.94,45.16,,0.00%,4.82,23.60%,14.14%,24.40%,14.90%,10.40%,-21.90%,9.60%,152.63,150.97,0.30%,-43.59%,90.90%,0.85%,1.02%,2.32,9.80%,16.10%,12.00%,1.2,1.1,0.0,0.02,79.50%,17.80%,19.20%,-2.93%,1.09%,2.71%,35.48%,45.83%,33.25%,1.13,11.61,4.46%,2.94%,-0.30%,6.15%,21.62%,-5.46%,20.36%,-5.46%,58.69%,52.93,0.49%,-0.23%,1.9,663.81,1.39,345.45,0.26%,921733,12/1/2021 4:30:00 PM,387.94,2/26/1992,345.45,0.00%,72.0,80,1.16,344.56,346.5,325.45,284.04,217.69,365.38,19.0,12.59,57.0,True
6999,SPGI,S&P Global Inc.,Financial,Financial Data & Stock Exchanges,USA,111265.49,39.35,31.21,4.21,13.78,59.6,,36.9,0.67%,25.60%,11.6,12.40%,7.14%,18.10%,9.34%,7.00%,75.10%,13.10%,240.9,240.49,0.21%,0.00%,96.40%,0.91%,7.91%,15.3,21.20%,241.20%,57.20%,2.3,2.3,2.23,2.23,73.20%,49.20%,34.70%,-1.81%,-1.34%,2.20%,18.77%,34.49%,38.88%,0.99,11.45,3.10%,2.34%,-0.59%,1.49%,11.54%,-4.12%,10.02%,-4.12%,50.42%,49.73,-0.80%,0.96%,1.8,1243.4,1.0,456.53,0.16%,1238560,10/26/2021 8:30:00 AM,506.08,2/14/1929,456.53,0.00%,75.0,75,1.09,455.82,459.22,449.82,409.28,303.5,476.17,21.0,11.03,57.0,True
7128,STC,Stewart Information Services Corporation,Financial,Insurance - Property & Casualty,USA,2027.0,6.78,10.18,1.36,0.66,1.66,3.34,6.2,1.77%,11.60%,10.98,87.90%,-28.51%,91.30%,5.00%,2.40%,47.30%,40.50%,26.87,26.53,0.30%,-18.67%,93.00%,-1.06%,1.71%,3.28,13.90%,27.10%,15.60%,,,0.23,0.23,,13.20%,9.70%,2.18%,3.53%,21.57%,24.13%,60.15%,53.93%,1.09,2.26,3.39%,2.68%,-1.98%,4.54%,22.37%,-7.11%,20.61%,-7.11%,67.66%,51.49,0.03%,1.42%,2.0,138.13,0.8,74.44,1.44%,110682,10/27/2021 4:30:00 PM,88.0,11/1/1982,74.44,0.00%,69.0,86,1.27,73.38,75.94,71.21,60.83,45.38,80.14,19.0,19.92,58.0,True
7171,STX,Seagate Technology Holdings plc,Technology,Computer Hardware,Ireland,22996.98,15.12,11.17,0.69,2.0,38.94,23.21,33.52,2.59%,38.50%,6.85,41.60%,4.45%,45.50%,21.88%,-0.90%,164.50%,34.60%,226.0,221.76,0.30%,-75.04%,85.50%,0.55%,5.53%,4.88,18.50%,239.00%,25.30%,1.3,0.9,8.14,8.55,28.50%,15.90%,14.10%,-0.45%,8.70%,17.64%,2.74%,61.68%,66.65%,1.06,3.44,3.57%,3.44%,1.44%,12.73%,18.37%,-11.41%,32.47%,-11.41%,78.48%,60.02,-1.10%,-0.64%,2.4,2511.52,0.76,103.59,-1.73%,1907459,10/22/2021 8:30:00 AM,105.43,12/11/2002,103.5,-0.09%,56.0,89,1.34,105.41,102.12,91.89,87.52,58.04,116.93,13.0,0.02,52.666666666666664,True
7187,SUPN,"Supernus Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,1640.62,19.94,15.13,11.8,2.91,1.97,3.7,15.18,,0.00%,1.51,12.60%,77.50%,53.00%,1.69%,28.70%,-46.70%,-4.30%,53.19,50.94,1.20%,0.00%,,0.13%,14.09%,17.76,5.30%,10.60%,11.70%,2.8,2.6,0.46,0.46,86.40%,21.80%,14.50%,-1.25%,-4.72%,10.19%,0.13%,36.68%,19.52%,1.17,1.47,5.18%,4.54%,-6.85%,-0.69%,4.25%,-12.84%,15.08%,-12.84%,44.50%,42.82,-0.36%,-0.69%,2.0,404.33,1.59,30.07,-1.05%,643667,11/3/2021 4:30:00 PM,36.5,5/1/2012,30.07,0.00%,69.0,79,1.14,30.39,32.28,30.28,28.84,20.81,34.5,14.0,20.11,54.0,True
7242,SYNA,Synaptics Incorporated,Technology,Semiconductors,USA,11313.8,89.05,23.37,5.94,8.18,10.57,,,,0.00%,3.17,-39.10%,8.39%,1.80%,15.00%,-4.30%,-78.90%,13.50%,37.5,,1.30%,-12.08%,94.10%,-0.31%,,4.98,6.10%,12.90%,6.20%,2.5,2.2,0.39,0.39,48.80%,14.00%,8.90%,-0.71%,27.76%,51.29%,105.18%,244.83%,192.75%,1.17,12.23,4.62%,4.32%,5.25%,29.63%,70.93%,-5.44%,66.99%,-5.44%,262.64%,71.48,0.80%,-0.03%,2.2,363.83,1.26,282.21,0.77%,457830,11/4/2021 4:30:00 PM,261.82,1/29/2002,282.21,0.00%,63.0,99,2.75,280.06,268.14,217.7,165.1,77.82,298.44,16.0,-6.51,59.333333333333336,True
7243,SYNH,"Syneos Health, Inc.",Healthcare,Diagnostics & Research,USA,10411.58,41.49,19.41,2.13,2.09,3.09,84.99,30.88,,0.00%,2.38,46.20%,15.57%,-1.20%,19.50%,25.80%,24.30%,22.70%,103.56,61.25,0.30%,-99.48%,98.70%,-1.97%,2.46%,2.58,3.10%,7.70%,4.60%,1.0,1.0,0.88,0.89,23.30%,7.30%,5.00%,-1.03%,-3.82%,3.99%,17.81%,52.95%,45.25%,1.75,3.47,3.61%,3.58%,-0.89%,5.39%,13.38%,-5.01%,16.16%,-5.01%,58.03%,52.91,1.58%,0.20%,1.8,582.82,0.9,98.96,1.78%,524114,11/3/2021 8:30:00 AM,113.62,11/7/2014,98.96,0.00%,75.0,84,1.23,97.23,99.84,93.9,87.28,63.27,104.18,13.0,16.86,57.333333333333336,True
7280,TBK,"Triumph Bancorp, Inc.",Financial,Banks - Regional,USA,3433.17,28.99,31.45,2.42,9.29,4.24,6.38,29.83,,0.00%,4.58,12.70%,-3.17%,10.00%,12.00%,26.70%,5.60%,17.40%,24.76,23.46,3.80%,-13.68%,85.10%,5.04%,2.61%,3.87,1.90%,15.80%,25.10%,,,0.28,0.33,,96.70%,31.20%,2.16%,5.41%,58.50%,54.89%,179.79%,173.45%,0.93,4.79,4.67%,3.45%,2.80%,13.48%,46.84%,-2.07%,52.22%,-2.07%,197.80%,61.01,1.41%,1.72%,2.4,158.15,1.09,132.76,3.15%,172909,10/20/2021 4:30:00 PM,127.71,11/7/2014,132.54,-0.17%,56.0,98,2.14,128.7,129.14,116.99,90.41,44.58,135.57,45.0,-0.77,66.33333333333333,True
7366,TGT,Target Corporation,Consumer Defensive,Discount Stores,USA,115439.91,17.88,18.16,1.21,1.12,8.53,20.07,25.66,1.48%,21.40%,13.59,36.30%,0.95%,10.50%,14.80%,4.90%,51.50%,13.30%,484.8,478.22,0.10%,-29.24%,81.80%,-1.81%,1.73%,2.59,13.10%,46.70%,17.90%,1.0,0.3,0.84,0.92,29.70%,8.70%,6.60%,-2.48%,-6.71%,0.10%,3.35%,38.82%,37.64%,1.03,5.64,2.30%,2.18%,-3.50%,-1.75%,5.24%,-9.67%,9.02%,-9.67%,45.64%,42.35,-2.25%,0.40%,1.9,3191.79,1.17,242.97,-1.86%,3728195,11/17/2021 8:30:00 AM,284.48,9/8/1969,243.09,0.05%,72.0,79,1.15,247.57,251.78,247.3,230.86,166.83,268.98,15.0,14.91,55.333333333333336,True
7386,THRY,"Thryv Holdings, Inc.",Communication Services,Internet Content & Information,USA,1415.18,6.58,17.26,,1.27,4.4,136.07,9.5,,0.00%,5.99,21.60%,-12.15%,15.40%,,-5.10%,112.50%,23.70%,35.9,31.83,1.10%,-89.32%,92.10%,1.11%,3.59%,3.05,14.90%,82.50%,33.30%,1.2,1.2,1.78,2.01,63.90%,18.10%,18.50%,3.96%,24.87%,31.36%,32.50%,275.43%,192.00%,,2.2,6.74%,6.09%,8.99%,21.71%,34.68%,-5.83%,44.18%,-5.83%,297.78%,64.08,6.00%,0.08%,1.6,374.87,1.11,39.42,6.08%,415298,11/11/2021 8:30:00 AM,47.0,4/5/2017,39.42,0.00%,81.0,99,2.87,37.16,36.17,32.39,29.27,9.91,41.86,19.0,26.48,66.33333333333333,True
7443,TMST,TimkenSteel Corporation,Basic Materials,Steel,USA,663.06,7.69,5.39,,0.57,1.06,3.85,4.5,,0.00%,1.84,44.00%,-10.85%,-6.30%,,-5.60%,405.70%,66.90%,46.2,37.81,0.50%,2.02%,76.90%,1.54%,14.07%,8.31,9.60%,18.30%,-11.20%,2.2,1.3,0.0,0.07,15.50%,7.20%,8.70%,-6.15%,-0.63%,5.66%,-8.46%,135.94%,203.64%,1.96,0.87,5.39%,5.75%,-7.15%,-0.34%,7.07%,-20.02%,13.80%,-20.02%,213.37%,44.66,-2.68%,1.67%,2.3,640.34,0.77,14.18,-1.05%,490354,11/4/2021 4:30:00 PM,18.15,6/19/2014,14.18,0.00%,59.0,96,1.77,14.33,15.27,14.23,13.24,4.53,17.73,22.0,26.66,59.0,True
7449,TNDM,"Tandem Diabetes Care, Inc.",Healthcare,Medical Devices,USA,7962.79,381.95,177.76,,12.05,21.23,13.38,84.26,,0.00%,0.34,-33.20%,146.49%,53.20%,,46.90%,158.50%,45.30%,63.17,61.76,0.10%,-89.36%,98.40%,4.04%,6.93%,5.6,2.80%,6.10%,-1.10%,6.3,5.8,0.72,0.72,53.40%,4.30%,3.30%,0.28%,-1.13%,1.24%,47.48%,38.39%,36.93%,0.37,5.89,6.00%,4.23%,-1.98%,0.68%,24.48%,-8.81%,12.93%,-8.81%,71.95%,48.89,-1.98%,0.24%,2.2,764.51,1.51,131.01,-1.75%,1153303,11/3/2021 4:30:00 PM,148.21,11/14/2013,131.01,0.00%,63.0,81,1.18,133.34,133.66,130.13,105.25,76.19,143.67,40.0,11.15,61.333333333333336,True
7471,TPH,"Tri Pointe Homes, Inc.",Consumer Cyclical,Residential Construction,USA,3089.92,7.39,6.1,,0.81,1.3,5.26,7.21,,0.00%,3.68,48.20%,12.42%,11.30%,-0.60%,6.30%,92.60%,24.10%,112.78,110.44,0.20%,-71.92%,,0.50%,2.86%,2.73,10.60%,19.20%,7.80%,,,0.57,0.57,25.00%,14.80%,11.40%,6.79%,13.81%,15.60%,16.39%,58.05%,57.68%,1.46,0.91,4.86%,3.31%,6.67%,12.96%,20.02%,2.18%,29.65%,2.18%,63.95%,65.6,2.49%,2.12%,2.3,1157.13,1.42,27.2,4.66%,1646707,10/21/2021 8:30:00 AM,31.71,1/31/2013,27.2,0.00%,59.0,82,1.19,25.99,25.5,24.08,22.66,16.59,26.62,26.0,22.01,55.666666666666664,True
7493,TREX,"Trex Company, Inc.",Industrials,Building Products & Equipment,USA,15616.19,68.96,52.43,4.39,13.93,21.63,289.19,173.13,,0.00%,1.96,22.50%,21.89%,31.80%,15.70%,14.80%,73.50%,45.10%,115.34,114.6,0.60%,-7.61%,96.90%,-0.48%,5.93%,9.61,25.80%,35.60%,29.70%,2.6,2.2,0.0,0.0,38.80%,27.00%,20.20%,1.54%,18.83%,21.28%,36.30%,81.56%,61.45%,1.39,4.53,3.94%,3.54%,3.79%,19.44%,30.26%,-2.69%,49.21%,-2.69%,82.74%,69.73,0.03%,0.26%,2.4,706.89,1.24,135.17,0.29%,875086,11/8/2021 4:30:00 PM,124.31,4/8/1999,135.17,0.00%,56.0,91,1.43,134.78,130.23,113.17,103.77,73.97,138.9,16.0,-7.77,54.333333333333336,True
7532,TSCO,Tractor Supply Company,Consumer Cyclical,Specialty Retail,USA,25853.1,29.03,26.04,2.49,2.1,12.86,23.26,49.74,0.91%,24.80%,7.84,36.90%,2.52%,16.30%,11.65%,11.30%,20.30%,15.80%,114.22,112.88,0.10%,-29.18%,88.40%,-2.58%,2.32%,3.37,12.20%,46.90%,26.40%,1.7,0.6,0.5,0.5,35.40%,9.70%,7.40%,0.34%,4.31%,14.87%,25.37%,69.27%,61.80%,0.9,4.98,2.62%,2.17%,1.15%,6.88%,19.00%,-2.14%,18.22%,-2.14%,70.25%,60.18,-0.72%,0.50%,2.3,778.05,0.71,227.46,-0.22%,551238,10/21/2021 8:30:00 AM,226.12,2/18/1994,227.46,0.00%,59.0,89,1.34,227.96,224.87,212.82,191.14,133.6,232.45,16.0,-0.81,54.666666666666664,True
7553,TTEK,"Tetra Tech, Inc.",Industrials,Engineering & Construction,USA,10152.87,43.29,40.54,2.89,3.98,8.07,60.94,39.69,0.43%,17.20%,4.26,34.80%,9.99%,24.50%,15.00%,5.80%,85.80%,20.20%,54.03,53.12,1.40%,-4.86%,94.10%,2.34%,1.68%,4.02,9.40%,19.90%,16.90%,1.3,1.3,0.16,0.17,19.50%,10.90%,9.10%,-2.31%,2.80%,25.04%,50.35%,51.30%,59.29%,0.84,5.67,4.29%,3.03%,0.59%,8.11%,30.73%,-4.40%,26.14%,-4.40%,63.01%,55.8,-1.45%,1.75%,2.3,222.06,1.05,184.43,0.27%,233375,11/17/2021 4:30:00 PM,187.29,12/17/1991,184.43,0.00%,59.0,85,1.24,183.94,183.35,170.59,141.08,113.14,192.91,27.0,1.82,57.0,True
7654,UFPI,"UFP Industries, Inc.",Basic Materials,Lumber & Wood Production,USA,5530.02,12.27,12.85,0.72,0.69,2.95,32.1,,0.66%,7.40%,7.4,37.40%,-6.66%,25.00%,17.00%,12.30%,54.60%,40.90%,61.84,60.43,1.20%,-3.44%,83.20%,-0.84%,0.97%,2.86,17.00%,29.30%,14.60%,2.9,1.5,0.17,0.17,15.30%,8.50%,6.10%,4.96%,6.87%,25.23%,19.37%,71.76%,63.44%,1.5,2.93,3.15%,3.30%,2.90%,12.33%,19.43%,-1.42%,34.32%,-1.42%,73.10%,62.57,1.16%,1.16%,2.0,206.03,1.41,90.79,2.33%,289900,10/20/2021 4:30:00 PM,93.83,11/10/1993,90.79,0.00%,69.0,88,1.33,88.72,88.23,80.82,76.02,52.45,92.1,14.0,5.76,57.0,True
7866,VG,Vonage Holdings Corp.,Communication Services,Telecom Services,USA,5186.07,,106.49,,3.8,8.4,107.15,33.18,,,-0.07,-82.80%,11.49%,-27.10%,10.00%,6.90%,80.20%,13.20%,252.1,247.93,1.60%,-65.78%,96.90%,1.09%,6.76%,3.68,-1.20%,-2.70%,-0.40%,0.8,,0.73,0.73,52.10%,2.20%,-1.20%,-0.05%,24.31%,39.31%,42.88%,52.02%,60.47%,0.59,0.45,0.58%,1.63%,10.67%,21.06%,42.09%,-0.77%,36.37%,-0.77%,90.41%,75.97,-0.15%,-0.43%,2.0,4562.14,1.57,20.66,-0.58%,7155982,11/4/2021 8:30:00 AM,20.4,5/24/2006,20.59,-0.34%,69.0,84,1.23,20.78,18.67,17.07,14.54,10.85,20.82,25.0,-1.83,59.333333333333336,True
8003,VRTV,Veritiv Corporation,Industrials,Business Equipment & Supplies,USA,1962.94,17.85,13.53,,0.3,3.4,45.23,23.88,,0.00%,7.28,213.00%,20.00%,4.50%,,-6.20%,95.00%,11.10%,14.86,13.84,1.00%,1.00%,94.80%,-1.86%,1.88%,2.22,5.20%,20.80%,3.30%,1.9,1.3,0.94,0.97,20.50%,2.30%,1.80%,-1.23%,-11.08%,35.42%,95.44%,566.21%,524.87%,2.26,7.73,5.56%,4.93%,-8.16%,10.36%,77.43%,-18.29%,47.36%,-18.29%,630.24%,49.82,1.24%,0.84%,1.0,117.54,0.89,129.91,2.09%,104857,11/3/2021 8:30:00 AM,160.0,6/18/2014,129.91,0.00%,100.0,100,5.42,127.25,141.45,117.72,73.22,17.79,158.99,26.0,25.74,75.33333333333333,True
8054,VVV,Valvoline Inc.,Energy,Oil & Gas Refining & Marketing,USA,6343.12,15.26,13.75,1.53,2.13,46.85,27.58,37.53,1.42%,21.60%,2.3,35.70%,19.67%,11.50%,10.00%,9.10%,42.70%,28.10%,181.08,180.17,0.30%,-1.86%,94.90%,-0.61%,1.62%,2.77,13.60%,,17.40%,1.8,1.4,13.74,13.93,32.90%,15.00%,14.10%,0.46%,2.09%,14.02%,2.66%,52.12%,51.86%,1.35,0.94,3.16%,2.27%,-0.47%,2.60%,13.00%,-6.07%,14.54%,-6.07%,56.11%,51.92,1.09%,1.40%,1.9,1055.33,0.99,35.14,2.51%,1047031,11/3/2021 4:30:00 PM,42.88,9/23/2016,35.4,0.74%,72.0,83,1.2,34.28,35.3,34.25,31.1,22.51,37.41,13.0,25.09,56.0,True
8148,WIRE,Encore Wire Corporation,Industrials,Electrical Equipment & Parts,USA,2743.73,6.34,13.14,0.63,1.2,2.2,9.3,24.88,0.06%,0.40%,20.48,33.00%,-56.08%,10.00%,10.00%,4.60%,734.30%,110.90%,20.42,19.7,0.10%,0.00%,89.70%,-6.04%,2.85%,2.4,36.30%,42.50%,8.90%,6.1,5.5,0.0,0.0,30.20%,24.00%,18.50%,-9.39%,-5.50%,52.12%,56.98%,139.80%,114.38%,1.14,6.99,6.16%,4.36%,-9.37%,4.54%,46.42%,-14.37%,40.91%,-14.37%,149.42%,42.4,-7.12%,-0.52%,1.5,233.54,2.12,129.85,-7.61%,494751,10/26/2021 4:30:00 PM,160.0,7/16/1992,129.85,0.00%,84.0,97,2.06,140.54,143.28,124.22,88.69,53.41,151.64,16.0,13.85,65.66666666666667,True
8208,WST,"West Pharmaceutical Services, Inc.",Healthcare,Medical Instruments & Supplies,USA,31616.01,52.63,46.82,1.91,11.79,14.25,45.95,110.2,0.16%,8.20%,8.05,42.50%,6.54%,28.70%,27.60%,8.90%,112.80%,28.90%,74.1,73.62,0.20%,-6.08%,93.80%,-2.14%,1.69%,3.27,21.10%,30.90%,15.90%,2.9,2.2,0.1,0.12,40.50%,25.50%,22.80%,-5.32%,-2.19%,-8.29%,28.24%,55.99%,49.51%,0.97,14.7,4.04%,3.22%,-1.74%,-0.28%,13.66%,-7.63%,6.12%,-10.89%,66.86%,44.75,-2.29%,-0.14%,2.0,378.87,1.36,423.58,-2.43%,516676,10/28/2021 8:30:00 AM,457.0,3/17/1980,421.6,-0.47%,69.0,87,1.3,434.13,431.09,424.76,372.68,253.86,475.35,13.0,5.27,56.333333333333336,True
8377,ZBRA,Zebra Technologies Corporation,Technology,Communication Equipment,USA,31682.25,37.26,29.64,3.73,5.79,11.08,103.2,26.16,,0.00%,15.68,-7.20%,7.50%,38.10%,10.00%,4.00%,71.10%,26.90%,53.42,53.17,0.40%,-28.95%,88.00%,-0.57%,0.90%,1.95,15.20%,33.90%,17.60%,1.0,0.7,0.33,0.35,47.10%,18.10%,15.50%,-3.78%,-2.21%,0.53%,15.56%,54.36%,52.01%,1.55,18.82,3.96%,2.79%,-1.95%,5.35%,10.73%,-4.86%,18.75%,-4.86%,60.94%,50.58,-1.53%,0.85%,2.2,246.13,0.9,584.22,-0.69%,220836,11/2/2021 8:30:00 AM,630.91,8/15/1991,584.22,0.00%,63.0,86,1.27,588.29,595.84,554.57,527.61,363.0,614.1,17.0,7.24,55.333333333333336,True
8419,ZTS,Zoetis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,USA,105426.91,53.7,43.1,3.96,13.84,22.59,32.22,78.74,0.45%,22.80%,4.15,9.90%,11.30%,38.30%,13.57%,7.00%,15.80%,11.40%,474.0,472.05,0.23%,-9.10%,92.90%,-0.11%,0.53%,1.65,14.40%,46.90%,14.90%,4.5,3.3,1.41,1.41,70.00%,31.50%,26.00%,-0.26%,2.39%,7.30%,28.07%,41.16%,34.73%,0.65,4.56,2.31%,1.92%,0.98%,5.97%,18.26%,-2.59%,16.78%,-2.59%,57.68%,58.5,0.04%,-0.20%,1.7,1517.81,0.8,222.97,-0.16%,1211958,11/4/2021 8:30:00 AM,238.83,2/1/2013,222.97,0.00%,78.0,78,1.13,223.33,220.81,210.41,188.54,141.41,228.89,20.0,6.94,58.666666666666664,True
