no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,simple_moving_average_20day,simple_moving_average_50day,simple_moving_average_200day,high_50day,low_50day,high_52week,low_52week,relative_strength_index_14,change_from_open,gap,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,ma_20_day,ma_50_day,ma_200_day,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_russell_3k
7285,STRL,"Sterling Construction Company, Inc.",Industrials,Engineering & Construction,USA,853.13,14.88,11.24,1.35,0.56,2.63,7.25,7.48,,0.00%,1.98,2.00%,22.09%,22.40%,11.00%,18.00%,34.70%,20.80%,28.71,27.66,3.10%,-4.48%,87.00%,0.39%,1.68%,2.51,5.80%,19.80%,11.30%,1.3,1.1,0.93,1.0,13.50%,7.20%,3.80%,2.25%,8.89%,2.11%,34.44%,36.24%,12.21%,1.29,1.25,4.38%,4.73%,6.15%,8.74%,20.86%,-8.18%,23.06%,-8.18%,53.70%,56.86,-1.04%,-0.10%,184.77,0.59,29.51,-1.14%,109899,,32.0,7/12/1991,29.51,0.00%,53.0,92,1.27,29.51,27.96,27.18,24.45,19.2,32.14,23.0,8.44,56.0,True
7402,TBBK,"The Bancorp, Inc.",Financial,Banks - Regional,USA,1732.8,15.61,13.19,1.3,7.89,2.63,5.43,8.89,,0.00%,1.88,54.30%,18.89%,57.90%,12.00%,20.30%,21.60%,1.90%,57.2,52.7,1.90%,-23.96%,,2.19%,1.92%,2.42,1.50%,16.90%,20.00%,,,0.22,0.71,,94.60%,46.80%,2.52%,-0.03%,-4.00%,23.16%,41.96%,15.76%,1.34,1.38,3.90%,4.43%,-0.54%,5.78%,11.23%,-10.37%,28.51%,-12.17%,49.87%,50.44,2.48%,-0.28%,418.05,1.03,29.3,2.20%,431252,1/27/2022 4:30:00 PM,37.33,2/3/2004,29.3,0.00%,84.0,92,1.29,29.3,29.49,27.75,26.37,19.55,33.36,15.0,27.41,63.666666666666664,True
7490,TGH,Textainer Group Holdings Limited,Industrials,Rental & Leasing Services,Bermuda,1968.9,7.78,5.59,0.65,2.44,1.24,6.17,,2.66%,4.50%,4.83,297.10%,12.28%,50.90%,12.00%,11.50%,67.60%,25.90%,49.09,44.08,76.40%,0.00%,65.50%,13.17%,3.55%,3.69,4.00%,19.50%,6.30%,0.9,0.9,3.35,3.61,87.60%,53.30%,33.90%,-3.84%,-0.19%,2.76%,19.09%,36.53%,5.18%,1.2,1.65,3.47%,4.28%,-1.88%,1.40%,9.21%,-10.34%,15.96%,-10.34%,70.03%,46.55,-1.83%,-0.65%,423.59,1.3,37.56,-2.47%,550964,2/10/2022 4:30:00 PM,53.5,10/10/2007,37.56,0.00%,69.0,94,1.35,37.56,38.32,37.09,34.45,22.94,41.89,25.0,42.44,62.666666666666664,True
7501,THC,Tenet Healthcare Corporation,Healthcare,Medical Care Facilities,USA,8974.45,9.56,12.18,,0.46,11.95,3.92,6.78,,0.00%,8.42,259.80%,3.83%,35.80%,-6.81%,-1.10%,320.10%,7.40%,107.05,105.5,0.90%,-24.29%,96.60%,0.67%,3.45%,3.4,1.60%,153.10%,10.60%,1.3,1.2,19.4,19.58,82.90%,9.90%,2.20%,-1.43%,2.67%,2.35%,10.85%,59.33%,-1.44%,2.51,4.42,4.24%,5.41%,3.67%,3.66%,12.06%,-8.71%,19.15%,-8.71%,63.82%,52.33,-3.91%,-0.37%,1073.03,1.17,80.51,-4.27%,1251574,2/7/2022 4:30:00 PM,98.76,4/28/1971,80.5,-0.01%,63.0,96,1.42,80.51,77.88,77.76,71.92,49.15,88.19,13.0,22.67,57.333333333333336,True
7512,THRM,Gentherm Incorporated,Consumer Cyclical,Auto Parts,USA,3075.52,28.02,25.9,1.12,2.83,4.55,15.76,21.77,,0.00%,3.21,23.10%,28.24%,-7.10%,25.00%,1.30%,-36.30%,-6.20%,33.18,32.98,0.50%,-6.14%,,1.65%,2.14%,2.9,11.20%,17.20%,8.60%,2.7,1.9,0.06,0.06,30.30%,12.40%,9.90%,4.77%,-2.71%,5.45%,6.93%,21.19%,3.54%,1.27,3.33,3.39%,4.02%,0.71%,2.76%,10.96%,-9.11%,21.00%,-9.11%,39.61%,51.95,0.42%,-1.21%,243.44,0.67,89.98,-0.79%,163510,2/17/2022 8:30:00 AM,91.8,6/10/1993,89.98,0.00%,66.0,83,1.11,89.98,89.21,87.65,81.18,64.45,99.0,18.0,2.02,55.666666666666664,True
7628,TRGP,Targa Resources Corp.,Energy,Oil & Gas Midstream,USA,13788.33,52.66,21.64,9.24,0.98,6.5,60.32,6.98,2.25%,28.70%,1.18,-405.10%,49.58%,-54.00%,5.70%,4.40%,267.70%,110.90%,228.8,225.42,1.10%,-3.23%,89.20%,0.80%,1.95%,3.09,2.00%,13.70%,-9.70%,0.7,0.6,2.94,3.11,22.50%,8.50%,2.30%,-3.08%,11.75%,13.80%,48.36%,104.45%,18.86%,2.7,1.71,2.09%,3.07%,3.02%,10.79%,26.42%,-3.42%,30.52%,-3.42%,113.44%,62.17,0.31%,-0.90%,1421.51,0.74,62.09,-0.59%,1048104,11/4/2021 8:30:00 AM,68.55,12/7/2010,62.09,0.00%,78.0,98,1.86,62.09,60.6,56.22,49.24,29.09,64.29,20.0,10.4,65.33333333333333,True
7651,TRTN,Triton International Limited,Industrials,Rental & Leasing Services,Bermuda,4516.47,10.37,6.9,1.04,2.85,1.94,37.95,,4.00%,36.20%,6.27,-8.40%,4.73%,8.90%,10.00%,14.50%,172.90%,25.60%,66.92,65.53,1.30%,-8.53%,70.30%,0.17%,1.48%,2.29,3.90%,19.60%,6.90%,,,3.66,3.66,91.70%,46.50%,26.60%,4.16%,5.04%,5.93%,25.26%,12.99%,8.02%,1.43,2.56,4.29%,3.96%,4.19%,6.32%,16.67%,-7.28%,20.73%,-7.28%,39.17%,55.61,-0.34%,-0.58%,423.55,0.86,65.06,-0.91%,364282,2/15/2022 8:30:00 AM,75.75,10/12/2005,65.06,0.00%,78.0,75,1.03,65.06,62.7,61.32,55.83,46.75,70.17,10.0,16.43,54.333333333333336,True
7676,TSN,"Tyson Foods, Inc.",Consumer Defensive,Farm Products,USA,33407.27,8.65,11.6,1.15,0.67,1.81,11.3,17.42,1.99%,16.80%,10.67,48.00%,-5.09%,13.00%,7.50%,5.00%,138.70%,23.60%,362.0,285.54,1.20%,-5.15%,87.00%,1.27%,1.19%,1.47,10.30%,21.60%,12.60%,1.7,0.9,0.45,0.51,15.30%,10.40%,7.50%,-5.84%,2.00%,11.76%,15.42%,34.98%,5.86%,0.78,2.4,2.26%,2.38%,-0.98%,2.49%,14.12%,-8.39%,11.83%,-8.39%,37.51%,48.34,-0.75%,-0.26%,2302.12,1.49,92.27,-1.01%,3438666,2/7/2022 8:30:00 AM,101.18,3/17/1980,92.27,0.00%,63.0,90,1.23,92.27,93.3,90.2,80.93,67.23,100.72,11.0,9.66,54.666666666666664,True
7722,TWNK,"Hostess Brands, Inc.",Consumer Defensive,Packaged Foods,USA,2838.43,26.87,22.19,2.67,2.58,1.61,12.44,19.32,,0.00%,0.78,-7.90%,9.16%,-10.10%,10.08%,10.40%,-2.70%,10.40%,138.38,137.87,0.40%,0.00%,,-3.21%,2.23%,1.24,3.10%,6.40%,4.20%,2.2,2.0,0.66,0.67,35.90%,17.30%,9.70%,-0.52%,6.53%,14.47%,31.98%,34.88%,2.25%,0.7,0.54,2.73%,2.65%,2.15%,4.17%,18.67%,-3.56%,16.19%,-3.56%,47.46%,57.7,-0.43%,-0.43%,2475.08,0.92,20.88,-0.85%,2280955,3/1/2022 8:30:00 AM,22.3,11/30/2015,20.88,0.00%,72.0,90,1.22,20.88,20.51,20.09,17.62,14.16,21.65,15.0,6.8,59.0,True
7764,UCBI,"United Community Banks, Inc.",Financial,Banks - Regional,USA,4062.44,12.74,12.26,12.74,7.02,1.63,2.17,19.05,2.11%,26.60%,2.97,-17.30%,18.46%,11.90%,1.00%,14.90%,57.40%,4.20%,105.85,88.7,0.40%,-4.45%,76.90%,0.75%,3.51%,3.68,1.30%,12.30%,19.20%,,,0.12,0.12,,98.50%,41.90%,4.47%,5.58%,5.34%,27.01%,12.21%,5.31%,1.13,1.18,3.01%,3.19%,4.45%,5.03%,13.20%,-3.74%,16.32%,-3.74%,37.04%,58.49,1.28%,-0.11%,845.86,2.52,37.85,1.18%,2133085,1/18/2022 4:30:00 PM,41.25,3/18/2002,37.85,0.00%,69.0,75,1.03,37.85,36.37,36.1,33.45,27.62,39.32,49.0,8.98,64.33333333333333,True
7788,UFPT,"UFP Technologies, Inc.",Consumer Cyclical,Packaging & Containers,USA,553.5,33.27,22.95,,2.84,2.91,16.72,33.75,,0.00%,2.22,-32.80%,54.57%,10.90%,,5.30%,26.10%,17.10%,7.53,6.85,6.10%,0.00%,86.50%,3.25%,0.82%,1.99,7.90%,9.20%,7.80%,4.9,3.7,0.0,0.0,25.30%,11.10%,8.60%,2.05%,5.41%,10.58%,13.54%,50.18%,5.04%,0.98,2.42,2.77%,3.63%,4.32%,4.77%,14.88%,-2.91%,16.79%,-2.91%,57.22%,57.66,2.12%,-0.78%,28.12,0.65,73.8,1.32%,18205,,82.0,12/17/1993,73.8,0.00%,100.0,94,1.36,73.8,70.97,70.5,64.34,46.94,76.01,10.0,11.11,68.0,True
7838,UNVR,Univar Solutions Inc.,Basic Materials,Chemicals,USA,5089.7,18.57,14.0,1.05,0.56,2.31,23.05,31.36,,0.00%,1.58,148.40%,4.39%,17.80%,17.75%,-1.60%,188.50%,23.80%,170.9,167.12,0.30%,-18.98%,99.20%,-1.49%,1.73%,2.96,4.20%,13.60%,5.00%,1.8,1.3,1.02,1.05,24.80%,5.00%,3.00%,2.38%,7.52%,2.99%,29.25%,37.04%,3.35%,1.83,0.93,3.23%,3.25%,4.85%,5.44%,12.87%,-3.17%,15.82%,-3.17%,52.21%,57.9,-1.41%,0.24%,975.63,1.47,29.3,-1.18%,1437645,2/24/2022 4:30:00 PM,33.15,6/18/2015,29.45,0.51%,59.0,91,1.25,29.3,28.07,27.81,25.99,19.25,30.39,24.0,13.14,58.0,True
8064,VLO,Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,USA,34641.17,,11.9,,0.37,2.02,9.9,73.08,4.52%,,-1.09,-160.10%,4.88%,-19.50%,-13.80%,-5.90%,199.10%,86.70%,408.84,407.04,0.30%,-2.18%,79.00%,0.11%,3.13%,3.19,-2.50%,-7.60%,-2.10%,1.3,0.9,0.75,0.81,1.00%,-1.30%,-1.40%,-5.74%,6.52%,18.86%,44.05%,16.79%,15.46%,1.97,2.88,2.59%,3.72%,1.20%,8.76%,16.14%,-7.52%,33.15%,-7.52%,47.36%,54.82,0.72%,-1.08%,3991.63,0.67,86.72,-0.37%,2655160,1/27/2022 8:30:00 AM,94.95,11/1/1984,86.92,0.23%,72.0,81,1.09,86.72,86.06,80.05,74.7,58.85,93.77,23.0,9.49,58.666666666666664,True
8138,VRS,Verso Corporation,Basic Materials,Paper & Paper Products,USA,778.57,,11.43,,0.62,1.34,4.69,5.37,1.50%,,-2.95,-248.10%,489.90%,10.70%,,-15.30%,312.80%,10.80%,29.33,22.9,0.80%,0.00%,81.40%,2.14%,3.88%,1.99,-9.30%,-17.80%,-17.30%,2.2,1.5,0.01,0.01,10.00%,-14.30%,-8.40%,-0.19%,0.07%,12.42%,43.63%,107.14%,-1.18%,1.95,0.13,0.24%,0.59%,0.26%,3.54%,26.41%,-2.16%,33.70%,-2.16%,120.84%,59.48,0.00%,0.00%,445.89,0.43,26.7,0.00%,191166,11/5/2021 8:30:00 AM,35.0,7/19/2016,26.7,0.00%,69.0,98,1.87,26.7,26.63,25.89,21.17,12.09,27.29,18.0,31.09,61.666666666666664,True
8269,WFC,Wells Fargo & Company,Financial,Banks - Diversified,USA,224624.49,11.23,11.49,,5.66,1.34,0.45,,1.44%,11.50%,4.96,-89.80%,23.25%,-36.90%,,-0.60%,181.20%,-8.90%,4056.3,3948.38,0.10%,0.00%,73.50%,-0.13%,0.92%,1.21,0.70%,8.60%,8.70%,,,0.97,0.97,,95.70%,36.20%,-4.60%,1.15%,11.48%,17.31%,49.30%,15.94%,1.18,1.68,2.52%,2.93%,-0.88%,4.47%,14.29%,-7.74%,20.28%,-7.74%,54.83%,48.82,-1.17%,0.25%,29911.38,0.74,55.63,-0.93%,22130244,1/14/2022 8:30:00 AM,62.84,12/10/1962,55.51,-0.22%,63.0,93,1.32,55.63,56.22,53.37,48.72,35.93,60.3,24.0,12.96,60.0,True
8277,WH,"Wyndham Hotels & Resorts, Inc.",Consumer Cyclical,Lodging,USA,8355.33,43.9,25.97,,5.69,7.31,43.29,34.38,1.46%,31.90%,2.0,-187.00%,12.19%,-24.10%,,0.00%,278.60%,37.40%,93.6,91.51,1.00%,-9.29%,95.90%,-0.14%,2.23%,2.35,4.20%,18.20%,-0.60%,1.6,1.6,1.84,1.86,48.70%,24.50%,12.80%,0.71%,7.36%,0.06%,26.78%,35.56%,-2.15%,1.68,2.97,3.79%,3.50%,2.67%,2.79%,11.98%,-6.40%,13.44%,-6.40%,49.83%,53.71,0.39%,-0.07%,867.85,0.86,87.72,0.32%,745277,2/15/2022 4:30:00 PM,96.17,5/18/2018,88.47,0.85%,88.0,90,1.24,87.72,85.75,85.44,78.41,60.2,93.72,22.0,9.63,66.66666666666667,True
8278,WHD,"Cactus, Inc.",Energy,Oil & Gas Equipment & Services,USA,3551.49,72.5,35.95,1.69,9.43,6.09,11.76,85.58,0.84%,51.90%,0.66,-61.70%,98.06%,20.50%,43.00%,9.50%,63.20%,93.00%,59.0,58.56,0.20%,0.00%,,0.23%,2.40%,3.99,4.20%,9.10%,16.50%,5.6,4.4,0.01,0.02,26.60%,15.40%,10.00%,-3.49%,3.26%,22.32%,47.38%,55.79%,25.31%,2.1,2.16,4.56%,4.68%,-1.64%,9.66%,21.21%,-7.24%,36.63%,-7.24%,75.28%,52.0,-2.03%,-1.73%,351.92,1.36,47.78,-3.73%,479943,2/28/2022 8:30:00 AM,48.5,2/8/2018,47.78,0.00%,78.0,96,1.44,47.78,48.7,43.76,39.49,27.26,51.51,8.0,1.51,60.666666666666664,True
8308,WLK,Westlake Chemical Corporation,Basic Materials,Specialty Chemicals,USA,13707.4,9.36,7.7,0.29,1.34,1.89,3.84,9.86,1.11%,9.60%,11.48,-21.10%,-7.33%,-12.00%,31.90%,10.90%,953.00%,61.00%,128.06,33.51,0.60%,-8.48%,27.80%,0.17%,3.51%,2.05,9.90%,22.40%,4.90%,3.4,2.8,0.68,0.71,26.60%,20.60%,14.40%,3.91%,5.87%,5.75%,31.42%,22.87%,10.62%,1.32,3.69,3.93%,3.77%,5.69%,8.06%,13.31%,-3.15%,21.54%,-3.15%,37.65%,60.98,-1.29%,-0.81%,573.68,1.85,107.45,-2.09%,1059066,2/22/2022 8:30:00 AM,120.82,8/11/2004,107.73,0.26%,56.0,82,1.1,107.45,102.13,99.64,94.85,78.06,110.94,21.0,12.44,53.0,True
8339,WRB,W. R. Berkley Corporation,Financial,Insurance - Property & Casualty,USA,16330.74,16.51,14.56,1.83,1.73,2.52,7.89,10.17,0.57%,9.80%,5.48,-20.20%,12.37%,1.70%,9.00%,2.30%,73.20%,18.80%,185.03,134.35,5.70%,-0.24%,71.60%,0.35%,1.00%,1.7,3.10%,14.30%,6.90%,,,0.49,0.49,,14.50%,9.80%,0.56%,8.61%,11.93%,19.99%,35.32%,9.81%,0.81,2.02,1.79%,2.45%,3.28%,7.27%,16.51%,-3.54%,16.21%,-3.54%,38.74%,60.85,1.11%,-0.31%,790.56,0.84,90.47,0.79%,663696,1/27/2022 4:30:00 PM,97.67,3/17/1980,90.47,0.00%,53.0,89,1.2,90.47,87.99,84.55,78.51,67.14,93.79,19.0,7.96,53.666666666666664,True
8356,WTFC,Wintrust Financial Corporation,Financial,Banks - Regional,USA,5669.72,13.02,12.61,1.3,4.45,1.41,0.92,15.6,1.25%,15.50%,7.59,-22.40%,17.68%,10.10%,10.00%,12.50%,5.80%,3.60%,57.0,56.17,1.30%,-1.49%,95.40%,2.97%,1.98%,2.85,0.90%,11.30%,17.90%,,,0.3,0.3,,87.60%,34.10%,-4.10%,-0.50%,6.65%,35.62%,38.51%,8.80%,1.38,3.55,4.50%,3.50%,-1.48%,2.59%,17.54%,-6.39%,18.55%,-6.39%,50.49%,47.23,-1.00%,0.16%,389.36,1.87,98.81,-0.84%,728841,1/19/2022 4:30:00 PM,116.92,9/23/1996,98.81,0.00%,72.0,92,1.29,98.81,100.36,96.5,84.17,65.66,105.56,19.0,18.33,61.0,True
8357,WTI,"W&T Offshore, Inc.",Energy,Oil & Gas E&P,USA,557.35,,3.96,,1.14,,2.16,6.29,,,-0.7,-49.00%,365.22%,15.10%,,-7.30%,-183.20%,84.70%,142.3,92.65,34.20%,0.00%,37.50%,-1.21%,10.10%,3.99,-9.30%,40.80%,24.50%,1.0,1.0,,,64.50%,-11.80%,-20.40%,-7.02%,0.47%,12.17%,51.43%,41.81%,31.27%,2.72,0.25,4.80%,5.85%,-1.48%,9.05%,9.33%,-10.08%,42.66%,-17.51%,60.61%,50.62,-3.42%,-1.79%,2347.02,1.05,4.24,-5.15%,2475468,,6.3,1/28/2005,4.25,0.24%,84.0,93,1.3,4.24,4.31,3.9,3.88,2.64,5.14,-4.0,48.58,57.666666666666664,True
8365,WTTR,"Select Energy Services, Inc.",Energy,Oil & Gas Equipment & Services,USA,789.14,,44.52,,1.23,1.38,7.35,,,,-0.79,83.70%,126.20%,,,2.50%,68.10%,102.20%,104.82,62.59,1.10%,-0.73%,66.70%,-1.52%,2.18%,2.99,-8.10%,-12.20%,-66.30%,3.2,2.8,0.0,0.0,-0.20%,-12.30%,-10.80%,0.40%,12.99%,24.25%,39.81%,17.06%,20.06%,2.58,0.37,4.29%,6.11%,4.99%,11.81%,22.37%,-3.48%,29.41%,-3.48%,71.17%,59.08,1.63%,-1.87%,457.15,0.75,7.48,-0.27%,342289,2/22/2022 4:30:00 PM,8.19,4/21/2017,7.48,0.00%,53.0,83,1.12,7.48,7.17,6.72,6.12,4.37,7.75,31.0,9.49,55.666666666666664,True
8536,ZGNX,"Zogenix, Inc.",Healthcare,Biotechnology,USA,1472.12,,,,23.15,6.51,4.29,,,,-4.35,60.00%,31.20%,-14.90%,,-12.90%,4.10%,679.30%,55.91,55.61,0.10%,-26.49%,,0.75%,12.35%,2.94,-42.80%,-81.70%,-44.40%,4.8,4.7,0.7,0.7,94.30%,,,-0.11%,0.46%,95.36%,90.10%,11.50%,60.74%,0.9,0.55,0.47%,0.78%,-0.02%,30.41%,54.09%,-1.69%,109.71%,-1.69%,136.81%,76.69,-0.15%,0.00%,2338.78,0.88,26.12,-0.15%,2057230,11/4/2021 4:30:00 PM,36.43,11/23/2010,26.12,0.00%,78.0,74,1.02,26.12,26.13,20.29,16.99,11.03,26.57,13.0,39.47,55.0,True
8542,ZION,"Zions Bancorporation, National Association",Financial,Banks - Regional,USA,11201.34,10.62,12.24,,4.9,1.55,0.86,64.75,2.15%,20.40%,6.66,-27.30%,15.75%,20.30%,,5.20%,42.60%,-2.10%,160.22,154.95,1.00%,-5.13%,84.80%,-1.32%,2.12%,2.32,1.30%,14.70%,20.80%,,,0.14,0.14,,,47.70%,-3.41%,10.10%,6.80%,31.28%,32.53%,11.97%,1.31,2.34,3.12%,3.45%,1.23%,5.71%,17.05%,-6.26%,21.55%,-6.26%,50.27%,52.16,-0.24%,-0.46%,1416.55,1.2,70.72,-0.70%,1701586,1/24/2022 4:30:00 PM,73.0,3/17/1980,70.72,0.00%,53.0,90,1.23,70.72,70.31,67.05,60.47,47.06,75.44,14.0,3.22,52.333333333333336,True
