no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,simple_moving_average_20day,simple_moving_average_50day,simple_moving_average_200day,high_50day,low_50day,high_52week,low_52week,relative_strength_index_14,change_from_open,gap,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,ma_20_day,ma_50_day,ma_200_day,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_russell_3k
6222,PUMP,ProPetro Holding Corp.,Energy,Oil & Gas Equipment & Services,USA,1321.18,,11.66,,1.51,1.56,15.62,41.81,,,-0.53,-167.60%,109.77%,-13.20%,-10.90%,6.70%,83.00%,87.10%,103.26,74.54,0.30%,-42.62%,74.80%,-0.95%,3.84%,3.29,-9.60%,-12.00%,-12.60%,1.3,1.2,0.0,0.0,24.30%,-15.20%,-11.70%,4.76%,21.62%,54.98%,62.68%,6.06%,57.65%,2.68,0.74,8.62%,6.19%,10.30%,25.39%,38.02%,-1.84%,74.69%,-8.72%,99.84%,63.86,6.68%,0.34%,868.87,1.41,12.77,7.04%,1226520,2/22/2022 4:30:00 PM,13.5,3/17/2017,12.77,0.00%,63.0,69,0.95,12.77,11.7,10.28,9.26,6.39,13.99,1.0,5.72,44.333333333333336,True
6244,PXD,Pioneer Natural Resources Company,Energy,Oil & Gas E&P,USA,57336.28,29.11,11.62,0.49,3.21,2.52,79.08,25.2,0.96%,374.00%,8.23,-126.30%,-4.80%,7.50%,58.82%,19.50%,889.30%,167.20%,244.0,241.38,0.30%,-3.91%,89.00%,2.38%,2.43%,2.5,0.60%,1.00%,0.80%,0.6,0.6,0.29,0.3,52.60%,12.80%,1.10%,4.05%,13.55%,35.88%,64.49%,68.03%,33.51%,1.6,9.79,5.74%,3.97%,8.15%,17.35%,40.38%,0.77%,45.43%,0.77%,86.55%,68.22,4.25%,0.24%,2347.46,1.76,239.6,4.50%,4133395,2/16/2022 4:30:00 PM,243.7,12/22/1987,238.78,-0.34%,72.0,96,1.44,239.6,225.59,208.16,175.87,133.73,240.97,26.0,1.71,64.66666666666667,True
6463,RF,Regions Financial Corporation,Financial,Banks - Regional,USA,21911.3,9.71,10.66,0.39,5.37,1.38,0.75,9.4,2.81%,25.30%,2.49,141.90%,9.77%,23.60%,25.10%,1.40%,-29.00%,-0.50%,950.0,949.44,0.10%,-2.64%,77.20%,0.54%,2.22%,2.12,1.50%,14.50%,19.60%,,,0.14,0.14,,,58.80%,2.07%,5.59%,3.07%,15.63%,13.46%,10.96%,1.34,0.94,4.06%,3.18%,0.22%,3.22%,10.18%,-5.40%,19.46%,-5.40%,34.24%,51.96,3.20%,-3.50%,9964.41,1.29,24.19,-0.41%,12837516,1/20/2022 8:30:00 AM,26.93,3/17/1980,24.19,0.00%,59.0,75,1.01,24.19,24.19,23.48,21.96,18.02,25.57,20.0,11.33,51.333333333333336,True
6507,RJF,"Raymond James Financial, Inc.",Financial,Capital Markets,USA,21726.05,15.13,11.93,1.77,2.08,2.63,2.64,10.22,1.24%,13.90%,7.25,71.00%,22.22%,22.20%,8.54%,12.40%,40.70%,24.70%,206.3,185.59,0.40%,-7.47%,75.10%,-2.27%,1.75%,2.59,2.50%,19.00%,3.20%,,,0.34,4.33,96.20%,18.60%,14.70%,1.04%,8.66%,11.27%,15.03%,35.90%,9.21%,1.08,3.76,3.88%,3.08%,-0.42%,4.09%,14.78%,-6.58%,17.88%,-6.58%,44.45%,52.57,0.93%,-3.25%,1253.89,1.49,109.65,-2.35%,1864359,1/26/2022 4:30:00 PM,133.88,7/1/1983,109.65,0.00%,72.0,90,1.21,109.65,110.39,105.58,95.64,75.91,117.37,16.0,22.1,59.333333333333336,True
6565,ROCC,Ranger Oil Corporation,Energy,Oil & Gas E&P,USA,1453.71,,3.74,,3.45,2.98,41.18,24.27,,,-8.5,-538.50%,114.83%,1.30%,10.00%,0.70%,106.90%,103.30%,21.09,20.82,0.60%,0.00%,76.70%,14.16%,8.56%,4.53,-12.20%,-74.40%,-50.80%,0.7,0.7,4.27,4.31,80.40%,15.40%,-30.50%,15.81%,7.86%,27.25%,59.70%,129.04%,25.41%,3.05,2.16,7.33%,6.74%,9.31%,13.45%,33.70%,-3.51%,40.78%,-4.39%,185.86%,63.16,7.38%,0.48%,393.24,1.1,33.76,7.89%,434432,,49.6,11/15/2016,33.99,0.68%,69.0,99,2.04,33.76,31.01,29.89,25.33,11.81,35.31,21.0,46.92,63.0,True
6620,RTX,Raytheon Technologies Corporation,Industrials,Aerospace & Defense,USA,147217.36,39.87,17.71,2.46,2.29,2.05,18.8,74.35,1.99%,77.60%,2.58,212.80%,20.99%,-15.90%,16.20%,2.40%,360.80%,3.80%,1459.57,1355.06,0.10%,-1.61%,80.30%,-0.46%,0.79%,1.83,2.40%,5.40%,3.40%,1.2,0.9,0.43,0.43,19.50%,6.70%,6.00%,9.99%,15.03%,23.73%,20.26%,38.11%,19.34%,1.35,2.75,3.95%,2.50%,9.65%,14.12%,17.35%,4.50%,28.87%,4.50%,42.66%,75.77,3.74%,0.90%,5837.66,2.86,102.7,4.67%,16714587,1/25/2022 8:30:00 AM,105.39,9/5/1934,102.96,0.25%,72.0,90,1.23,102.7,94.28,90.38,87.61,72.74,102.96,10.0,2.62,57.333333333333336,True
6648,RXDX,"Prometheus Biosciences, Inc.",Healthcare,Biotechnology,USA,1686.74,,,,733.37,6.45,6.04,,,,-1.75,-86.10%,-1.40%,,,,-276.90%,400.00%,38.85,29.8,34.82%,0.00%,70.70%,4.20%,6.32%,6.56,,,,19.0,19.0,0.0,0.0,,,,3.67%,32.34%,42.15%,91.47%,,10.12%,,2.56,4.70%,6.95%,9.00%,17.82%,53.28%,-2.46%,51.60%,-2.46%,170.27%,63.45,1.16%,-0.35%,286.93,1.08,43.54,0.81%,310329,,50.0,3/12/2021,43.54,-0.01%,88.0,97,1.54,43.54,40.35,37.14,28.54,16.11,44.64,16.0,14.84,67.0,True
6721,SBNY,Signature Bank,Financial,Banks - Regional,USA,20134.68,27.23,13.67,4.31,10.08,2.66,0.69,21.4,0.65%,17.60%,12.67,-8.00%,28.21%,6.50%,6.32%,11.80%,48.50%,15.40%,59.28,58.67,0.50%,0.00%,98.30%,5.39%,2.11%,1.12,0.80%,10.30%,15.60%,,,0.07,0.07,,80.50%,34.80%,2.88%,16.33%,5.81%,31.07%,54.15%,6.62%,1.8,15.96,5.53%,4.21%,4.52%,4.37%,20.78%,-7.97%,19.69%,-7.97%,67.42%,55.36,1.56%,-2.97%,1107.35,0.73,344.89,-1.46%,807769,1/18/2022 8:30:00 AM,429.71,3/23/2004,342.15,-0.79%,78.0,95,1.38,344.89,332.15,331.29,286.08,206.0,374.76,17.0,24.59,63.333333333333336,True
6803,SEAS,"SeaWorld Entertainment, Inc.",Consumer Cyclical,Leisure,USA,5220.9,21.59,15.81,0.69,3.47,462.6,9.43,54.84,,,3.21,-461.80%,12.34%,-55.10%,31.46%,-20.60%,226.00%,391.20%,78.96,49.03,1.20%,-5.68%,,0.68%,9.15%,4.35,-1.60%,64.10%,-10.00%,1.7,1.6,183.17,184.21,51.00%,4.40%,-2.80%,1.37%,21.33%,12.68%,36.49%,38.01%,6.98%,2.14,3.33,5.46%,5.14%,6.27%,8.05%,20.56%,-3.87%,25.85%,-3.87%,65.45%,58.48,-2.69%,-0.83%,1031.61,1.61,69.39,-3.50%,1661634,2/24/2022 8:30:00 AM,74.67,4/19/2013,70.49,1.59%,63.0,90,1.23,69.39,65.85,64.39,57.65,41.94,72.18,25.0,7.61,59.333333333333336,True
6835,SFL,SFL Corporation Ltd.,Industrials,Marine Shipping,Bermuda,1234.89,,9.73,,2.59,1.37,4.13,7.9,6.83%,,-0.79,-348.70%,-1.45%,-25.40%,-7.70%,3.00%,79.10%,16.90%,126.78,92.97,43.40%,0.00%,36.30%,6.88%,1.92%,1.85,-2.50%,-9.40%,-4.50%,0.7,,2.21,2.76,68.10%,-13.50%,-17.00%,1.22%,21.19%,19.30%,23.30%,33.56%,22.09%,0.79,0.34,3.87%,3.54%,11.25%,16.72%,21.69%,-1.58%,30.24%,-1.58%,49.18%,74.01,0.10%,-0.30%,966.87,1.23,9.95,-0.20%,1185645,2/16/2022 8:30:00 AM,11.5,6/14/2004,9.95,0.00%,78.0,89,1.19,9.95,9.02,8.56,8.18,6.67,10.21,8.0,15.58,58.333333333333336,True
6999,SM,SM Energy Company,Energy,Oil & Gas E&P,USA,4607.42,,5.79,,2.21,2.63,154.61,5.82,0.06%,,-4.83,-304.60%,19.57%,-0.30%,10.00%,-5.70%,180.40%,170.50%,121.46,119.07,1.10%,-5.47%,84.30%,-0.15%,4.80%,2.13,-14.70%,-42.30%,-14.40%,0.3,0.3,1.27,1.27,78.10%,-30.10%,-35.30%,3.68%,7.77%,23.86%,86.50%,149.02%,20.45%,5.43,2.52,7.76%,6.59%,2.39%,7.69%,33.58%,-7.11%,40.75%,-7.16%,177.42%,54.18,8.49%,0.49%,2683.54,1.27,35.51,9.03%,3411077,2/24/2022 4:30:00 PM,45.19,12/16/1992,35.41,-0.28%,56.0,99,2.22,35.51,34.77,33.09,26.68,13.77,38.25,30.0,27.26,61.666666666666664,True
7002,SMBC,"Southern Missouri Bancorp, Inc.",Financial,Banks - Regional,USA,455.43,9.6,10.11,,4.08,1.57,2.33,9.2,1.49%,12.90%,5.58,74.30%,0.49%,21.40%,,14.20%,-44.80%,-48.70%,8.85,7.72,4.30%,-0.52%,53.60%,7.61%,0.81%,2.22,1.80%,17.30%,27.20%,,,0.05,0.05,,90.60%,44.50%,0.17%,-2.14%,-1.40%,18.62%,43.68%,2.70%,0.93,1.66,3.36%,2.67%,-0.17%,0.15%,9.35%,-8.41%,12.97%,-13.48%,48.22%,50.22,2.00%,-0.92%,28.06,1.02,53.58,1.06%,28728,,63.5,4/12/1994,53.58,0.00%,53.0,92,1.28,53.58,53.6,53.55,49.05,36.86,61.93,20.0,18.51,55.0,True
7073,SNV,Synovus Financial Corp.,Financial,Banks - Regional,USA,7254.12,10.75,10.74,1.34,4.39,1.63,2.7,6.48,2.51%,33.60%,4.9,-34.20%,12.66%,7.10%,8.00%,13.80%,114.70%,-5.30%,146.31,144.26,0.70%,-17.38%,79.90%,0.74%,1.97%,2.83,1.10%,12.50%,17.50%,,,0.26,0.26,,91.20%,35.20%,1.48%,7.49%,12.19%,19.39%,18.96%,9.99%,1.45,1.94,3.92%,2.96%,2.10%,4.67%,13.32%,-3.22%,21.73%,-3.22%,37.04%,55.48,4.73%,-3.53%,1007.37,1.29,52.65,1.04%,1300799,1/20/2022 8:30:00 AM,60.8,11/1/1982,52.43,-0.42%,72.0,80,1.06,52.65,51.73,50.41,46.49,38.42,54.4,21.0,15.48,57.666666666666664,True
7152,SPR,"Spirit AeroSystems Holdings, Inc.",Industrials,Aerospace & Defense,USA,5123.5,,20.02,,1.3,11.63,3.47,,0.08%,,-5.19,38.00%,86.80%,-27.80%,,-10.30%,59.30%,22.10%,104.2,103.9,0.50%,-0.19%,81.40%,7.84%,4.48%,2.42,-7.00%,-101.80%,-10.40%,2.0,1.3,8.35,8.46,-2.70%,-11.70%,-13.70%,-2.10%,20.98%,25.31%,22.25%,7.85%,16.04%,1.74,2.46,5.21%,4.93%,2.54%,8.02%,12.71%,-6.21%,36.50%,-6.77%,41.96%,55.52,0.04%,-1.40%,1922.47,1.35,50.0,-1.36%,2590883,2/2/2022 8:30:00 AM,60.64,11/21/2006,50.0,0.00%,72.0,70,0.96,50.0,49.18,46.52,44.4,35.22,53.63,16.0,21.28,52.666666666666664,True
7239,SSP,The E.W. Scripps Company,Communication Services,Broadcasting,USA,1860.71,13.81,6.09,1.38,0.83,1.23,25.77,8.54,0.90%,2.80%,1.61,-55.70%,351.23%,23.01%,10.00%,21.20%,-34.80%,12.50%,82.48,58.09,0.90%,-3.83%,80.40%,1.70%,3.99%,8.88,4.60%,20.20%,10.00%,1.4,1.4,2.14,2.15,57.60%,22.70%,12.70%,1.14%,14.51%,15.34%,19.10%,9.76%,15.04%,1.67,0.92,5.05%,3.87%,3.35%,8.57%,13.64%,-4.05%,24.78%,-10.17%,39.13%,58.84,4.02%,-1.74%,260.72,1.19,22.26,2.20%,311198,2/25/2022 8:30:00 AM,26.0,6/30/1988,22.26,0.01%,59.0,72,0.98,22.26,21.63,20.57,19.6,16.0,24.78,21.0,16.8,50.666666666666664,True
7255,STAR,iStar Inc.,Real Estate,REIT - Diversified,USA,1870.44,25.55,34.41,,3.34,2.05,5.51,,1.99%,,0.98,342.60%,-69.50%,20.89%,0.00%,-7.50%,3256.90%,75.60%,69.3,66.43,4.00%,0.00%,,2.01%,26.95%,25.44,,,-4.80%,,,3.02,0.0,50.40%,,,0.48%,21.35%,5.72%,-4.96%,41.52%,-2.75%,0.72,1.16,4.78%,4.49%,3.56%,3.94%,6.54%,-5.95%,24.17%,-9.48%,54.02%,54.91,3.63%,-1.26%,703.9,1.3,25.12,2.32%,912117,2/24/2022 8:30:00 AM,34.5,11/15/1989,25.12,0.00%,63.0,92,1.26,25.12,24.45,24.2,23.62,16.31,27.75,7.0,37.34,54.0,True
7286,STRL,"Sterling Construction Company, Inc.",Industrials,Engineering & Construction,USA,831.27,14.89,11.25,1.35,0.54,2.64,7.06,7.29,,0.00%,1.98,2.00%,22.09%,22.40%,11.00%,18.00%,34.70%,20.80%,28.71,27.66,3.10%,-4.60%,87.60%,1.01%,2.52%,3.75,5.80%,19.80%,11.30%,1.3,1.1,0.93,1.0,13.50%,7.20%,3.80%,0.07%,16.81%,8.41%,27.39%,23.82%,12.28%,1.17,1.3,4.66%,4.52%,4.13%,8.05%,20.19%,-8.12%,23.14%,-8.12%,53.80%,56.26,2.71%,-0.93%,185.77,1.8,29.53,1.76%,334154,2/28/2022 4:30:00 PM,32.0,7/12/1991,30.5,3.28%,53.0,83,1.1,29.53,28.58,27.38,24.61,19.2,32.14,22.0,8.36,52.666666666666664,True
7317,SUPN,"Supernus Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,1765.56,21.19,15.94,12.54,3.13,2.1,3.98,16.33,,0.00%,1.51,12.60%,78.54%,53.00%,1.69%,28.70%,-46.70%,-4.30%,53.19,50.95,4.20%,0.00%,,1.38%,13.48%,15.51,5.30%,10.60%,11.70%,2.8,2.6,0.46,0.46,86.40%,21.80%,14.50%,-2.89%,10.10%,4.38%,20.66%,22.93%,9.57%,1.04,1.29,4.82%,3.96%,2.59%,5.74%,8.90%,-4.05%,17.59%,-7.39%,38.01%,55.9,3.67%,-0.48%,442.91,1.49,31.95,3.16%,660525,2/28/2022 4:30:00 PM,36.5,5/1/2012,28.5,-10.80%,69.0,83,1.1,31.95,31.21,30.28,29.35,23.15,34.5,12.0,14.24,54.666666666666664,True
7358,SXC,"SunCoke Energy, Inc.",Basic Materials,Coking Coal,USA,634.4,15.34,11.09,1.92,0.44,1.35,11.62,5.15,3.03%,,0.52,102.20%,-7.14%,16.30%,8.00%,-0.40%,941.60%,21.30%,83.0,82.39,0.60%,-2.91%,85.20%,3.50%,3.08%,3.3,0.00%,0.00%,5.90%,1.4,0.7,1.23,1.23,23.20%,4.10%,0.00%,2.59%,16.62%,28.32%,12.01%,20.70%,20.33%,1.09,0.28,3.55%,3.64%,5.23%,10.78%,14.03%,-0.25%,31.31%,-2.64%,35.56%,65.61,1.28%,0.00%,769.43,1.25,7.93,1.28%,965286,2/1/2022 8:30:00 AM,10.0,7/21/2011,7.93,0.00%,69.0,81,1.08,7.93,7.59,7.19,6.96,5.85,8.15,34.0,26.1,61.333333333333336,True
7404,TBBK,"The Bancorp, Inc.",Financial,Banks - Regional,USA,1620.29,15.61,13.09,1.3,7.38,2.63,5.08,8.31,,0.00%,1.88,54.30%,19.74%,57.90%,12.00%,20.30%,21.60%,1.90%,57.2,52.67,3.60%,-2.64%,98.00%,-2.05%,2.74%,3.48,1.50%,16.90%,20.00%,,,0.22,0.71,,94.60%,46.80%,0.00%,9.53%,0.03%,14.63%,38.99%,15.76%,1.33,1.43,5.59%,4.58%,-1.20%,4.61%,10.73%,-10.37%,28.51%,-12.17%,49.87%,50.94,2.06%,-2.18%,415.13,0.86,29.3,-0.17%,355085,1/27/2022 4:30:00 PM,38.0,2/3/2004,29.3,0.01%,84.0,91,1.24,29.3,29.74,28.09,26.49,20.02,33.36,15.0,29.69,63.333333333333336,True
7503,THC,Tenet Healthcare Corporation,Healthcare,Medical Care Facilities,USA,8750.34,10.22,12.84,,0.45,8.97,3.7,9.62,,0.00%,8.42,124.40%,5.25%,45.30%,-6.81%,-0.10%,-38.60%,-1.20%,107.15,105.79,0.90%,-25.33%,97.50%,2.01%,4.29%,4.09,3.40%,171.30%,14.30%,1.4,1.3,15.09,15.22,82.90%,14.40%,4.70%,6.81%,17.50%,13.64%,14.67%,62.61%,5.26%,2.42,4.25,4.83%,5.21%,8.74%,9.95%,19.01%,-2.49%,27.26%,-2.49%,74.97%,59.86,3.56%,-3.13%,1110.81,1.04,85.99,0.33%,1160572,2/7/2022 4:30:00 PM,98.76,4/28/1971,85.99,0.00%,63.0,96,1.45,85.99,79.74,78.37,72.36,49.15,88.19,13.0,14.85,57.333333333333336,True
7630,TRGP,Targa Resources Corp.,Energy,Oil & Gas Midstream,USA,14582.74,,16.83,,0.86,7.43,92.0,8.11,2.14%,,-0.28,99.00%,17.67%,47.70%,5.70%,20.40%,,111.50%,228.6,225.42,1.10%,-3.22%,88.00%,-0.63%,1.68%,2.58,-0.10%,-0.70%,9.70%,0.8,0.7,3.2,3.28,19.00%,5.00%,-0.10%,5.28%,13.21%,20.01%,44.78%,103.90%,25.13%,2.61,2.01,4.02%,2.94%,6.10%,14.55%,31.48%,1.68%,37.42%,1.68%,118.26%,70.53,2.56%,0.00%,1469.78,2.51,65.37,2.56%,3682986,2/24/2022 8:30:00 AM,71.5,12/7/2010,65.5,0.20%,78.0,98,1.82,65.37,61.98,57.36,49.86,29.95,65.37,20.0,9.38,65.33333333333333,True
7653,TRTN,Triton International Limited,Industrials,Rental & Leasing Services,Bermuda,4137.18,9.08,6.29,0.91,2.47,1.86,38.96,,3.96%,32.50%,7.23,73.70%,-1.87%,99.90%,10.00%,14.70%,56.10%,25.20%,66.11,63.97,1.40%,-8.71%,69.40%,-3.48%,1.84%,2.74,4.20%,21.70%,6.90%,,,3.67,3.67,91.90%,47.80%,28.90%,0.95%,11.15%,13.10%,17.22%,14.72%,9.05%,1.37,2.53,3.90%,3.65%,3.13%,6.04%,17.07%,-6.40%,21.88%,-6.40%,40.49%,55.96,0.47%,-1.77%,430.43,0.84,65.68,-1.31%,361986,2/15/2022 8:30:00 AM,81.0,10/12/2005,65.68,0.00%,78.0,76,1.02,65.68,63.98,62.12,56.18,46.75,70.17,12.0,23.33,55.333333333333336,True
7678,TSN,"Tyson Foods, Inc.",Consumer Defensive,Farm Products,USA,32492.16,8.68,11.52,1.16,0.66,1.82,10.99,16.94,1.99%,16.80%,10.67,48.00%,-6.33%,13.00%,7.50%,5.00%,138.70%,23.60%,362.0,285.61,1.30%,-4.92%,85.80%,0.19%,1.34%,1.63,10.30%,21.60%,12.60%,1.7,0.9,0.45,0.51,15.30%,10.40%,7.50%,0.42%,2.93%,13.92%,18.02%,35.19%,6.31%,0.77,2.42,2.24%,2.28%,-1.03%,2.05%,14.13%,-8.00%,10.32%,-8.00%,37.64%,50.16,1.22%,-1.96%,2340.24,1.39,92.66,-0.76%,3255133,2/7/2022 8:30:00 AM,101.64,3/17/1980,91.92,-0.80%,63.0,90,1.21,92.66,93.69,90.93,81.25,68.26,100.72,14.0,9.69,55.666666666666664,True
7723,TWNK,"Hostess Brands, Inc.",Consumer Defensive,Packaged Foods,USA,2881.84,27.72,22.84,2.63,2.62,1.67,12.63,19.62,,0.00%,0.78,-7.90%,9.14%,-10.10%,10.53%,10.40%,-2.70%,10.40%,138.38,137.87,0.40%,0.00%,,-8.53%,4.67%,2.55,3.10%,6.40%,4.20%,2.2,2.0,0.66,0.67,35.90%,17.30%,9.70%,3.16%,5.02%,20.20%,38.08%,47.64%,5.48%,0.67,0.57,2.89%,2.49%,3.35%,6.14%,21.44%,-0.78%,14.57%,-0.78%,52.12%,63.42,0.14%,-0.92%,2526.89,1.4,21.54,-0.78%,3540753,3/1/2022 8:30:00 AM,22.4,11/30/2015,21.54,0.00%,72.0,94,1.32,21.54,20.9,20.34,17.77,14.21,21.86,15.0,3.99,60.333333333333336,True
7765,UCBI,"United Community Banks, Inc.",Financial,Banks - Regional,USA,3898.47,13.01,12.52,13.01,6.74,1.66,2.08,18.28,2.07%,26.60%,2.97,-17.30%,18.46%,11.90%,1.00%,14.90%,57.40%,4.20%,105.85,88.86,0.40%,-4.72%,81.30%,6.84%,2.78%,2.72,1.30%,12.30%,19.20%,,,0.12,0.12,,98.50%,41.90%,2.14%,10.21%,11.64%,26.01%,13.47%,7.57%,1.07,1.41,4.56%,3.35%,5.38%,6.39%,15.35%,-1.68%,18.81%,-1.68%,39.97%,60.65,3.79%,-2.38%,908.39,0.85,38.66,1.31%,767778,1/18/2022 4:30:00 PM,41.25,3/18/2002,38.66,0.00%,69.0,75,1.01,38.66,36.87,36.44,33.54,27.62,39.32,49.0,6.7,64.33333333333333,True
7839,UNVR,Univar Solutions Inc.,Basic Materials,Chemicals,USA,4896.71,19.46,12.43,1.1,0.54,2.42,22.18,123.65,,0.00%,1.58,148.40%,12.06%,17.80%,17.75%,-1.60%,188.50%,23.80%,170.9,167.01,0.40%,-16.07%,99.00%,-1.85%,1.91%,3.14,3.30%,10.80%,4.90%,1.8,1.3,1.02,1.05,24.80%,4.10%,2.40%,4.81%,15.54%,13.78%,27.37%,50.98%,8.32%,1.76,1.05,3.62%,3.16%,7.77%,9.84%,17.82%,-0.19%,21.40%,-0.19%,59.53%,64.41,1.82%,-0.98%,1014.53,1.29,30.71,0.82%,1304580,2/24/2022 4:30:00 PM,33.75,6/18/2015,30.71,0.00%,59.0,94,1.35,30.71,28.7,28.03,26.09,19.25,31.06,24.0,9.9,59.0,True
8041,VIRT,"Virtu Financial, Inc.",Financial,Capital Markets,USA,6171.62,9.06,10.23,,2.2,2.53,5.76,5.83,2.74%,24.60%,3.87,-24.30%,0.12%,36.20%,-2.71%,32.00%,1.30%,4.30%,111.91,107.56,0.50%,-90.80%,91.40%,-3.27%,2.29%,2.23,4.40%,29.60%,17.00%,,,1.78,2.15,65.40%,35.50%,16.50%,-0.11%,17.36%,20.51%,34.77%,27.42%,21.68%,-0.43,0.98,3.02%,3.04%,4.48%,13.89%,26.09%,-2.20%,29.59%,-2.20%,51.27%,67.41,0.86%,-0.63%,1101.19,1.2,35.08,0.23%,1318030,2/8/2022 8:30:00 AM,36.0,4/16/2015,35.15,0.20%,56.0,86,1.14,35.08,33.8,30.96,27.85,23.19,35.87,10.0,2.62,50.666666666666664,True
8050,VIVO,"Meridian Bioscience, Inc.",Healthcare,Diagnostics & Research,USA,1082.08,18.6,,1.09,3.45,3.18,14.88,18.22,,0.00%,1.36,51.70%,,16.40%,17.00%,10.10%,-43.00%,-5.00%,43.44,42.86,1.50%,-2.43%,98.60%,0.65%,5.80%,4.38,13.40%,18.40%,19.30%,4.1,2.6,0.14,0.14,60.20%,25.20%,19.10%,2.26%,22.40%,24.32%,26.44%,14.69%,24.02%,0.3,1.02,3.59%,5.03%,3.43%,15.18%,24.79%,-7.07%,47.09%,-14.93%,48.82%,61.65,2.14%,-0.44%,567.84,0.72,25.3,1.69%,408953,2/4/2022 8:30:00 AM,30.0,7/29/1986,25.3,0.00%,91.0,76,1.02,25.3,24.64,22.11,20.31,17.0,29.74,16.0,18.58,61.0,True
8063,VLO,Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,USA,33766.43,,11.54,,0.36,1.94,9.65,71.24,4.69%,,-1.09,-160.10%,2.83%,-19.50%,-13.80%,-5.90%,199.10%,86.70%,408.84,407.04,0.30%,-2.16%,79.30%,0.66%,3.18%,3.26,-2.50%,-7.60%,-2.10%,1.3,0.9,0.75,0.81,1.00%,-1.30%,-1.40%,-3.70%,1.87%,22.79%,24.44%,7.34%,11.18%,1.92,3.06,3.68%,3.42%,-3.96%,2.70%,11.62%,-10.94%,28.22%,-10.94%,41.90%,45.33,-0.36%,-1.25%,3972.05,1.57,83.51,-1.60%,6225985,1/27/2022 8:30:00 AM,94.95,11/1/1984,83.51,0.00%,72.0,70,0.96,83.51,87.06,81.62,74.84,58.85,93.77,22.0,13.7,54.666666666666664,True
8135,VRS,Verso Corporation,Basic Materials,Paper & Paper Products,USA,771.71,,11.35,,0.61,1.33,4.65,5.32,1.51%,,-2.95,-248.10%,489.90%,10.70%,,-15.30%,312.80%,10.80%,29.33,22.86,1.00%,0.00%,82.00%,2.93%,4.95%,2.49,-9.30%,-17.80%,-17.30%,2.2,1.5,0.01,0.01,10.00%,-14.30%,-8.40%,-0.71%,0.65%,21.05%,37.71%,111.57%,-1.89%,1.92,0.14,0.45%,0.47%,-0.60%,0.56%,23.89%,-2.86%,32.75%,-2.86%,117.30%,49.9,-0.11%,-0.23%,453.41,1.01,26.51,-0.34%,457183,2/28/2022 8:30:00 AM,35.0,7/19/2016,26.51,0.01%,69.0,99,1.89,26.51,26.68,26.47,21.45,12.2,27.29,18.0,32.03,62.0,True
8277,WH,"Wyndham Hotels & Resorts, Inc.",Consumer Cyclical,Lodging,USA,7682.71,33.3,21.57,,4.91,7.39,44.93,25.03,1.48%,33.70%,2.6,283.90%,17.31%,8.60%,,3.60%,796.20%,32.40%,93.1,90.63,1.00%,-9.89%,94.90%,-2.17%,1.93%,1.95,5.60%,22.90%,10.60%,1.8,1.8,1.89,1.91,50.80%,27.30%,15.60%,-1.49%,6.68%,5.57%,17.50%,32.73%,-3.61%,1.64,3.23,4.15%,3.36%,0.11%,0.77%,9.86%,-7.80%,11.74%,-7.80%,41.98%,50.95,0.68%,-1.76%,898.9,0.97,86.41,-1.10%,875749,2/15/2022 4:30:00 PM,98.25,5/18/2018,86.41,0.00%,88.0,88,1.18,86.41,86.5,85.89,78.72,60.86,93.72,21.0,13.7,65.66666666666667,True
8308,WLK,Westlake Corporation,Basic Materials,Specialty Chemicals,USA,13615.56,7.08,7.86,0.22,1.16,1.77,7.14,8.56,1.08%,7.20%,15.58,506.50%,-9.11%,38.50%,31.90%,18.30%,464.90%,78.50%,127.85,33.39,0.60%,-8.74%,27.80%,0.39%,4.38%,2.5,12.50%,28.40%,16.70%,2.2,1.6,0.62,0.65,29.70%,23.80%,17.00%,2.66%,11.12%,11.23%,24.60%,26.75%,13.57%,1.26,4.0,4.24%,3.56%,6.02%,9.55%,16.17%,-1.05%,24.77%,-1.05%,41.31%,63.85,2.42%,-2.14%,586.09,1.38,110.31,0.24%,809895,2/22/2022 8:30:00 AM,123.12,8/11/2004,109.93,-0.34%,56.0,86,1.13,110.31,104.72,101.08,94.99,78.06,111.49,20.0,11.61,54.0,True
