"Ticker","Company","Sector","Industry","Market Cap","P/E","Dividend Yield","EPS growth past 5 years","Sales growth past 5 years","Shares Outstanding","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Gross Margin","Operating Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Analyst Recom","Price","Change","Volume","Target Price"
"ACHC","Acadia Healthcare Company, Inc.","Healthcare","Medical Care Facilities",5712.32,28.53,,-0.60%,3.10%,88.96,0.10%,-39.01%,,-0.27%,3.13%,,,-6.58%,8.23%,-5.41%,-4.20%,38.79%,21.09%,1.40,2.68%,-2.54%,-0.14%,0.05%,-8.32%,12.57%,-10.78%,46.95%,45.17,2.20,61.25,0.64%,252846,75.14
"ACHL","Achilles Therapeutics plc","Healthcare","Biotechnology",222.08,,,,,40.62,,,47.80%,-5.71%,2.68%,,,-8.29%,-24.37%,-21.81%,-60.27%,,-69.24%,,8.26%,-15.97%,-22.79%,-44.47%,-42.33%,13.69%,-72.61%,13.69%,34.60,1.80,5.19,1.96%,112460,20.00
"ACHR","Archer Aviation Inc.","Industrials","Aerospace & Defense",1392.81,,,,,236.89,18.30%,2.15%,28.70%,25.29%,20.76%,,,-3.17%,-7.05%,-41.77%,-41.71%,,-42.35%,,6.78%,-1.67%,-18.37%,-38.40%,-40.94%,14.04%,-68.12%,14.04%,40.22,2.50,5.93,2.24%,1630015,12.50
"ACHV","Achieve Life Sciences, Inc.","Healthcare","Biotechnology",67.72,,,,,9.45,0.10%,182.37%,25.50%,-5.28%,4.57%,,,-9.22%,-10.00%,-6.78%,-5.32%,-21.36%,-10.00%,1.26,4.97%,-8.54%,-10.02%,-19.07%,-25.87%,3.17%,-53.54%,12.82%,37.57,1.60,7.48,2.61%,18812,31.50
"ACI","Albertsons Companies, Inc.","Consumer Defensive","Grocery Stores",16939.26,28.25,1.13%,23.00%,3.50%,465.30,0.50%,0.21%,58.60%,-1.37%,5.57%,29.00%,1.80%,3.77%,15.04%,23.98%,87.55%,121.48%,100.57%,,3.90%,3.53%,11.46%,47.61%,-4.63%,30.45%,-4.63%,136.94%,58.47,2.30,34.83,-1.22%,484190,32.56
"ACII","Atlas Crest Investment Corp. II","Financial","Shell Companies",420.95,,,,,43.12,,,69.40%,10.78%,1.06%,,,-0.20%,-0.31%,0.93%,0.10%,,-2.40%,,0.24%,0.04%,0.12%,-0.09%,-0.41%,1.03%,-5.79%,3.28%,52.17,,9.77,0.10%,5946,
"ACIO","Aptus Collared Income Opportunity ETF","Financial","Exchange Traded Fund",,,0.75%,,,,,,,,,,,-0.19%,1.59%,3.39%,7.52%,18.19%,15.13%,,0.65%,0.53%,3.02%,6.86%,-2.02%,8.06%,-2.02%,19.32%,63.25,,32.05,0.06%,13321,
"ACIU","AC Immune SA","Healthcare","Biotechnology",381.55,,,-33.80%,-17.00%,72.89,60.54%,0.00%,26.70%,0.96%,4.15%,,,-7.48%,-12.07%,-21.53%,-16.87%,0.95%,2.90%,0.79,7.69%,-15.52%,-17.02%,-23.90%,-34.28%,3.68%,-57.57%,11.23%,31.78,1.30,5.35,0.56%,311776,15.17
"ACIW","ACI Worldwide, Inc.","Technology","Software - Infrastructure",3802.51,44.69,,-3.10%,4.40%,117.51,0.90%,-7.38%,98.40%,-0.94%,1.87%,51.40%,11.50%,-7.18%,4.98%,2.69%,-18.51%,-0.47%,-16.63%,1.07,3.68%,-2.11%,1.06%,-11.04%,-11.36%,10.18%,-26.16%,10.18%,46.38,1.50,31.92,-0.37%,353191,42.80
"ACKIT","Ackrell SPAC Partners I Co.","Financial","Shell Companies",,,,,,,,,9.62%,,,,,0.30%,0.80%,1.51%,1.30%,,-0.98%,,0.05%,0.32%,0.66%,1.04%,0.00%,1.30%,-3.26%,2.64%,64.88,,10.10,0.00%,0,
"ACKIU","Ackrell SPAC Partners I Co.","Financial","Shell Companies",331.77,,,,,18.17,3.29%,0.00%,13.80%,-13.01%,,,,0.58%,1.86%,0.68%,1.66%,,1.17%,,1.43%,1.05%,1.97%,1.84%,-0.38%,28.90%,-4.62%,28.90%,59.36,,10.49,0.79%,80,
"ACLS","Axcelis Technologies, Inc.","Technology","Semiconductor Equipment & Materials",2139.58,28.22,,24.70%,9.50%,33.54,2.30%,-7.03%,89.40%,0.83%,3.27%,43.20%,16.40%,-0.51%,29.42%,30.13%,57.10%,133.64%,119.20%,1.52,4.35%,7.89%,21.98%,46.83%,-0.68%,43.38%,-0.68%,144.13%,73.83,1.80,64.72,1.39%,245162,68.50
"ACM","AECOM","Industrials","Engineering & Construction",10725.88,37.96,,26.20%,-5.20%,143.81,0.20%,-17.19%,87.40%,-0.89%,1.63%,6.00%,4.70%,2.06%,7.77%,13.26%,15.12%,44.50%,50.16%,1.49,2.28%,6.19%,11.79%,16.81%,0.16%,21.85%,0.16%,61.17%,73.52,1.60,75.12,0.49%,777864,84.44
"ACMR","ACM Research, Inc.","Technology","Semiconductor Equipment & Materials",1727.41,62.68,,34.30%,38.10%,19.42,0.10%,-95.01%,56.50%,15.70%,13.82%,42.40%,11.90%,-16.44%,-16.86%,-1.28%,28.10%,19.22%,9.48%,0.53,5.57%,-14.15%,-15.40%,-4.32%,-25.43%,4.64%,-38.66%,46.01%,33.43,2.00,88.83,-0.13%,230821,134.28
"ACN","Accenture plc","Technology","Information Technology Services",237520.96,39.40,0.98%,7.30%,7.70%,633.52,0.10%,-9.25%,73.90%,0.05%,0.62%,32.40%,15.10%,-2.82%,1.20%,8.18%,27.03%,46.51%,38.09%,1.13,1.43%,-0.68%,4.34%,18.11%,-3.35%,14.67%,-3.35%,49.91%,53.15,2.10,362.37,0.46%,2180090,379.00
"ACNB","ACNB Corporation","Financial","Banks - Regional",252.61,8.36,3.43%,3.10%,16.70%,8.72,2.60%,-1.51%,21.90%,3.55%,0.49%,,88.60%,2.75%,5.54%,0.41%,3.77%,15.33%,16.76%,0.08,1.38%,4.11%,4.96%,3.50%,0.24%,8.25%,-12.83%,22.24%,75.00,,29.39,0.75%,9237,
"ACOR","Acorda Therapeutics, Inc.","Healthcare","Biotechnology",36.49,,,-58.80%,-20.90%,11.13,1.40%,0.00%,28.60%,-15.02%,3.95%,63.60%,,-6.36%,-22.04%,-24.64%,-15.15%,-25.11%,-23.56%,0.45,7.29%,-17.84%,-26.18%,-31.69%,-38.08%,2.66%,-64.32%,2.66%,24.83,2.00,3.09,-2.37%,236884,10.00
"ACP","Aberdeen Income Credit Strategies Fund","Financial","Closed-End Fund - Debt",195.81,,10.69%,,,17.44,0.06%,11.64%,33.68%,,,,,-1.66%,0.00%,-0.71%,-0.88%,15.14%,7.38%,,1.16%,-1.62%,-0.93%,-1.94%,-3.64%,2.11%,-10.29%,13.55%,39.11,,11.13,-0.89%,128476,
"ACQR","Independence Holdings Corp.","Financial","Shell Companies",384.35,,,,,61.99,,,82.38%,29.08%,0.24%,,,0.10%,0.31%,0.62%,,,0.00%,,0.31%,0.04%,0.23%,0.02%,-0.31%,1.45%,-3.93%,1.45%,52.52,,9.77,0.00%,2422,
"ACQRU","Independence Holdings Corp.","Financial","Shell Companies",,,,,,,,,,,0.01%,,,0.15%,0.55%,-0.15%,-0.75%,,-0.25%,,0.56%,-0.17%,0.11%,-0.45%,-1.69%,1.32%,-7.27%,1.32%,48.90,,9.95,-0.25%,875,
"ACR","ACRES Commercial Realty Corp.","Real Estate","REIT - Mortgage",133.95,4.70,,-59.80%,,9.55,1.80%,0.00%,46.40%,4.79%,0.30%,36.60%,41.90%,-4.67%,-11.57%,-15.24%,-9.11%,28.14%,17.54%,1.93,2.45%,-5.91%,-8.59%,-9.31%,-13.31%,1.93%,-22.63%,37.38%,30.73,2.00,14.26,1.35%,30491,19.50
"ACRE","Ares Commercial Real Estate Corporation","Real Estate","REIT - Mortgage",731.89,10.18,8.53%,-7.20%,9.30%,46.96,0.10%,0.00%,53.00%,1.82%,1.76%,57.20%,41.50%,-1.40%,-2.70%,0.19%,3.06%,37.18%,30.50%,1.35,1.60%,-1.62%,-0.78%,3.26%,-4.51%,3.27%,-8.77%,40.01%,43.79,2.00,15.45,-0.19%,262062,16.42
"ACRO","Acropolis Infrastructure Acquisition Corp.","Financial","Shell Companies",418.70,,,,,43.12,,,56.90%,398.45%,0.02%,,,0.00%,-0.10%,,,,-0.10%,,0.29%,-0.06%,-0.13%,-0.13%,-1.22%,0.83%,-1.22%,0.83%,48.00,,9.70,-0.10%,8095,
"ACRS","Aclaris Therapeutics, Inc.","Healthcare","Biotechnology",763.69,,,-0.90%,,61.22,2.90%,-9.36%,93.40%,1.54%,4.35%,29.10%,,-10.01%,-21.19%,-13.96%,-39.32%,308.97%,97.22%,0.40,6.35%,-13.26%,-18.96%,-31.03%,-32.90%,8.68%,-55.88%,328.11%,35.73,1.50,13.40,5.02%,245338,34.80
"ACRX","AcelRx Pharmaceuticals, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic",85.06,,,3.00%,-22.40%,119.22,0.50%,0.00%,18.40%,-17.87%,2.72%,-7.50%,,-7.17%,-26.37%,-39.54%,-51.19%,-54.86%,-46.85%,0.68,6.39%,-15.71%,-26.73%,-47.95%,-37.31%,3.91%,-76.97%,3.91%,25.90,1.70,0.68,2.73%,606833,5.83
"ACST","Acasti Pharma Inc.","Healthcare","Biotechnology",72.32,,,22.50%,39.10%,32.79,12.09%,0.00%,0.94%,,4.96%,61.20%,,-12.99%,-20.71%,-64.36%,-66.30%,-27.00%,-48.46%,1.34,4.49%,-11.07%,-20.05%,-61.43%,-39.92%,9.16%,-85.35%,9.16%,34.70,2.00,1.43,6.72%,271027,2.52
"ACT","Enact Holdings, Inc.","Financial","Exchange Traded Fund",3548.56,,,,,163.83,,,,,0.09%,,,-1.51%,0.79%,,,,11.71%,,3.17%,-0.13%,3.69%,3.69%,-4.71%,18.80%,-4.71%,18.80%,53.91,,21.64,-0.09%,158329,
"ACTDU","ArcLight Clean Transition Corp. II","Financial","Shell Companies",,,,,,,,,44.45%,,,,,1.30%,2.01%,0.20%,-0.79%,,0.90%,,0.35%,1.75%,2.42%,1.52%,-0.39%,4.08%,-6.25%,4.83%,62.02,,10.20,0.99%,1605,
"ACTG","Acacia Research Corporation","Industrials","Specialty Business Services",270.60,,,20.00%,-24.90%,48.95,0.90%,-4.14%,64.40%,4.11%,3.26%,95.40%,-76.90%,-8.97%,-3.83%,-7.85%,-0.75%,41.18%,34.01%,0.32,4.79%,-3.60%,-10.10%,-12.78%,-29.31%,5.42%,-41.36%,53.16%,42.29,,5.33,0.95%,184719,8.00
"ACU","Acme United Corporation","Consumer Defensive","Household & Personal Products",121.48,10.13,1.51%,12.20%,8.40%,3.54,9.70%,-6.12%,66.50%,0.95%,0.84%,36.00%,9.10%,-6.22%,-3.60%,-10.69%,-19.91%,6.69%,14.54%,1.11,3.56%,-10.26%,-7.87%,-17.58%,-15.56%,9.05%,-32.39%,19.19%,33.42,1.00,32.66,-5.36%,12180,51.75
"ACV","AllianzGI Diversified Income & Convertible Fund","Financial","Asset Management",363.53,,5.70%,-3.05%,,10.35,,,27.09%,,,,,-4.62%,-3.41%,-2.26%,6.49%,19.62%,7.44%,,1.13%,-3.41%,-1.29%,2.92%,-6.23%,6.82%,-6.23%,21.20%,37.29,3.00,35.25,0.40%,32059,36.93
"ACVA","ACV Auctions Inc.","Technology","Software - Application",3259.31,,,,,155.04,0.90%,-67.95%,70.20%,29.21%,7.38%,43.20%,-20.20%,-0.29%,7.38%,7.11%,-19.49%,,-32.99%,,5.39%,6.47%,10.20%,-10.94%,-5.65%,33.31%,-43.00%,33.31%,58.76,1.80,21.53,2.82%,684429,31.27
"ACWF","iShares MSCI Global Multifactor ETF","Financial","Exchange Traded Fund",,,1.71%,,,,,,,,,,,-1.35%,0.71%,-0.35%,1.28%,20.51%,14.62%,,0.58%,0.01%,1.48%,2.44%,-1.71%,6.25%,-2.18%,20.26%,52.42,,38.59,0.01%,4335,
"ACWI","iShares MSCI ACWI ETF","Financial","Exchange Traded Fund",,,1.40%,,,,,,,,,,,-1.23%,0.61%,2.18%,5.66%,22.20%,16.74%,,0.63%,-0.42%,1.87%,5.23%,-1.41%,7.09%,-1.41%,21.64%,52.21,,105.95,0.04%,2415239,
"ACWV","iShares MSCI Global Min Vol Factor ETF","Financial","Exchange Traded Fund",,,1.70%,,,,,,,,,,,-0.76%,0.53%,0.24%,3.25%,11.83%,9.94%,,0.47%,-0.25%,1.01%,3.36%,-1.26%,4.58%,-1.69%,13.90%,50.47,,106.31,-0.22%,100720,
"ACWX","iShares MSCI ACWI ex U.S. ETF","Financial","Exchange Traded Fund",,,1.94%,,,,,,,,,,,-1.92%,-1.51%,-0.63%,-2.50%,11.35%,6.75%,,0.56%,-1.86%,-0.79%,-0.82%,-2.91%,3.80%,-4.73%,11.27%,38.29,,56.39,-0.41%,1446394,
"ACXP","Acurx Pharmaceuticals, Inc.","Healthcare","Biotechnology",46.60,,,,,10.12,22.70%,1.24%,0.70%,169.23%,1.53%,,,-5.28%,-7.17%,-5.48%,,,-40.94%,,7.69%,-6.07%,-2.03%,-6.53%,-16.78%,18.18%,-44.97%,29.65%,45.72,,4.81,3.22%,14945,
"ACY","AeroCentury Corp.","Industrials","Rental & Leasing Services",189.63,,,-53.60%,-9.60%,1.55,43.73%,-1.02%,1.30%,-21.78%,16.73%,,,-16.77%,-8.74%,-2.63%,295.60%,1582.66%,239.66%,3.50,7.51%,-20.14%,-23.19%,61.41%,-46.43%,8.42%,-46.43%,1644.17%,36.47,,35.37,-2.08%,27167,
"ADAG","Adagene Inc.","Healthcare","Biotechnology",386.55,,,,,36.41,,,20.30%,47.43%,0.82%,,,-6.74%,-23.79%,-46.71%,-30.77%,,-69.99%,,5.38%,-16.83%,-27.35%,-43.32%,-43.29%,0.00%,-71.72%,0.00%,26.97,1.70,9.00,0.00%,17779,33.89
"ADALU","Anthemis Digital Acquisitions I Corp","Financial","Shell Companies",,,,,,,,,,,,,,0.59%,,,,,1.00%,,,0.67%,0.67%,0.67%,0.00%,1.00%,0.00%,1.00%,,,10.15,0.00%,0,
"ADAP","Adaptimmune Therapeutics plc","Healthcare","Biotechnology",626.85,,,-24.90%,-15.10%,156.10,0.10%,-1.42%,73.00%,-0.02%,2.33%,,,-5.31%,-17.67%,-17.17%,-17.67%,-9.89%,-23.93%,1.93,6.27%,-12.20%,-16.77%,-12.74%,-28.07%,11.60%,-41.69%,27.00%,36.91,2.70,4.28,4.39%,597818,9.17
"ADBE","Adobe Inc.","Technology","Software - Infrastructure",308481.24,54.89,,54.30%,21.80%,477.00,0.31%,-4.60%,85.40%,-0.12%,1.05%,88.20%,36.50%,-0.87%,2.81%,1.27%,31.20%,44.41%,33.00%,1.06,2.15%,1.38%,6.01%,18.33%,-4.46%,21.04%,-4.46%,58.83%,56.83,1.70,668.32,0.48%,2414491,706.14
"ADC","Agree Realty Corporation","Real Estate","REIT - Retail",4842.37,39.20,3.94%,-4.20%,28.90%,69.10,1.70%,2.76%,,-5.73%,5.60%,88.10%,47.20%,-1.50%,-2.47%,-6.41%,-2.39%,7.06%,3.57%,0.42,1.71%,-0.28%,0.90%,0.02%,-3.11%,5.95%,-7.68%,14.44%,50.90,1.60,70.12,1.68%,341521,81.50
"ADCT","ADC Therapeutics SA","Healthcare","Biotechnology",1825.66,,,,,76.72,48.05%,0.00%,43.50%,-2.05%,15.45%,96.30%,,-14.52%,-17.88%,-14.39%,3.70%,-38.79%,-30.83%,,6.02%,-16.94%,-15.43%,-10.51%,-29.25%,6.49%,-40.95%,13.14%,31.80,1.70,22.64,2.26%,88600,43.71
"ADER","26 Capital Acquisition Corp.","Financial","Shell Companies",337.64,,,,,34.38,,,84.30%,6.76%,0.11%,,,-0.28%,-0.28%,2.10%,1.57%,,-0.48%,,0.29%,-0.01%,0.71%,1.32%,-0.40%,2.38%,-0.40%,3.24%,54.84,,9.88,0.28%,49937,
"ADERU","26 Capital Acquisition Corp.","Financial","Shell Companies",,,,,,,,,19.62%,,0.00%,,,1.07%,0.87%,2.97%,2.46%,,-1.33%,,0.33%,1.22%,2.14%,1.68%,0.00%,4.12%,-6.13%,5.58%,72.03,,10.41,0.00%,0,
"ADES","Advanced Emissions Solutions, Inc.","Industrials","Pollution & Treatment Controls",126.23,2.25,,3.80%,-0.40%,18.29,0.80%,0.00%,44.60%,-11.43%,1.10%,38.10%,10.30%,-8.47%,1.06%,-4.96%,-10.07%,17.54%,21.82%,0.53,4.42%,-5.29%,-0.04%,3.66%,-16.62%,16.81%,-20.69%,45.00%,43.09,2.00,6.67,-0.45%,90182,
"ADEX","Adit EdTech Acquisition Corp.","Financial","Shell Companies",336.38,,,,,34.50,17.39%,0.00%,56.90%,7.07%,0.16%,,,0.00%,0.00%,0.83%,0.62%,,-0.10%,,0.22%,2.70%,2.75%,3.00%,2.25%,3.52%,0.71%,5.83%,82.58,,9.99,2.46%,1626106,
"ADGI","Adagio Therapeutics, Inc.","Healthcare","Biotechnology",1993.20,,,,,61.30,26.90%,0.00%,59.90%,,6.26%,,,-8.76%,-42.50%,-34.11%,,,-11.73%,,9.76%,-20.56%,-42.16%,-42.47%,-68.52%,7.77%,-68.52%,7.77%,32.65,1.50,18.73,1.63%,259890,44.75
"ADI","Analog Devices, Inc.","Technology","Semiconductors",97499.45,39.93,1.51%,8.30%,10.30%,368.48,0.21%,-5.43%,88.20%,25.31%,2.50%,68.00%,31.60%,-2.78%,1.07%,11.25%,11.33%,33.11%,23.50%,1.14,2.05%,0.37%,3.81%,10.83%,-4.94%,11.85%,-4.94%,37.36%,52.93,1.80,182.47,0.01%,2899794,193.96
"ADIL","Adial Pharmaceuticals, Inc.","Healthcare","Biotechnology",58.91,,,-47.50%,,19.85,20.51%,0.00%,9.40%,2.57%,5.21%,,,-12.85%,-16.77%,-26.65%,14.88%,50.27%,63.53%,0.49,7.65%,-7.03%,-20.05%,-0.66%,-42.32%,9.74%,-42.32%,83.13%,40.01,2.00,2.93,5.40%,269426,10.67
"ADM","Archer-Daniels-Midland Company","Consumer Defensive","Farm Products",38056.85,14.44,2.22%,1.00%,-1.00%,564.00,0.10%,-12.67%,81.10%,1.10%,0.89%,7.10%,3.10%,0.53%,0.18%,10.70%,0.39%,36.75%,32.41%,0.88,1.92%,1.72%,4.24%,8.00%,-0.99%,13.18%,-4.30%,36.56%,56.56,1.80,66.32,-0.64%,3311737,69.93
"ADMA","ADMA Biologics, Inc.","Healthcare","Biotechnology",263.47,,,12.60%,42.50%,133.77,1.90%,-43.58%,24.00%,-2.25%,10.99%,-10.90%,-89.70%,-9.03%,14.63%,1.44%,-18.02%,-22.53%,-27.69%,1.26,6.98%,3.81%,16.50%,-8.85%,-10.71%,48.51%,-51.78%,48.51%,56.08,1.80,1.50,6.38%,1233978,5.58
"ADME","ETF Series Solutions - Aptus Drawdown Managed Equity ETF","Financial","Exchange Traded Fund",,,0.35%,,,,,,,,,,,-0.68%,2.19%,3.35%,9.55%,22.52%,17.66%,,0.64%,0.48%,3.20%,7.92%,-0.87%,8.61%,-0.87%,22.46%,60.38,,42.50,0.14%,10312,
"ADMP","Adamis Pharmaceuticals Corporation","Healthcare","Drug Manufacturers - Specialty & Generic",121.02,,,9.00%,,148.89,1.06%,0.00%,10.20%,-5.71%,9.57%,9.90%,,-23.89%,-25.30%,-27.32%,19.16%,97.70%,66.32%,1.26,5.31%,-18.15%,-21.00%,-18.45%,-44.70%,9.12%,-65.03%,107.19%,28.21,3.00,0.82,1.44%,1671468,
"ADMS","Adamas Pharmaceuticals, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic",376.89,,,6.60%,107.90%,45.62,1.20%,-1.47%,78.20%,0.85%,1.96%,97.60%,-44.50%,0.86%,2.11%,76.02%,62.77%,91.61%,89.84%,2.81,0.78%,0.68%,18.69%,48.27%,-0.36%,83.48%,-10.16%,104.48%,73.53,2.20,8.22,0.00%,0,8.52
"ADN","Advent Technologies Holdings, Inc.","Utilities","Utilities - Renewable",396.60,,,,,53.45,28.10%,0.00%,32.70%,7.88%,16.24%,36.10%,,-22.71%,-17.56%,0.54%,-26.02%,-28.52%,-50.30%,,5.53%,-18.96%,-16.31%,-27.78%,-26.20%,2.77%,-61.43%,12.96%,31.21,1.30,7.41,-0.13%,198626,26.67
"ADNT","Adient plc","Consumer Cyclical","Auto Parts",4659.09,4.21,,-26.10%,-8.70%,94.20,0.80%,-1.40%,97.60%,2.93%,3.05%,6.00%,-0.20%,2.48%,12.49%,18.40%,2.14%,64.76%,40.12%,3.05,4.44%,6.26%,11.23%,12.07%,-1.98%,38.26%,-9.70%,59.48%,61.09,2.40,48.01,-1.46%,764897,50.90
"ADOC","Edoc Acquisition Corp.","Financial","Shell Companies",120.12,,,,,9.55,4.33%,0.00%,81.40%,0.83%,0.35%,,,0.10%,0.39%,1.25%,1.70%,,-0.59%,,0.10%,0.07%,0.45%,0.72%,-0.39%,1.29%,-1.83%,3.35%,57.79,,10.18,0.00%,20,
"ADP","Automatic Data Processing, Inc.","Industrials","Staffing & Employment Services",99521.20,37.35,1.58%,13.30%,5.20%,421.40,0.10%,-29.07%,80.90%,-0.86%,1.05%,42.70%,22.40%,0.38%,8.29%,13.43%,21.48%,37.24%,34.02%,0.77,1.39%,1.94%,8.91%,17.01%,-2.82%,19.52%,-2.82%,47.12%,67.82,3.00,234.37,-0.75%,1502764,227.14
"ADPT","Adaptive Biotechnologies Corporation","Healthcare","Biotechnology",3999.42,,,,,140.83,1.40%,-12.79%,82.70%,-0.52%,3.04%,71.90%,,-16.90%,-20.29%,-21.11%,-26.95%,-40.87%,-54.17%,,5.63%,-14.17%,-16.79%,-27.02%,-29.13%,10.18%,-60.42%,10.18%,35.31,1.70,28.20,4.06%,853727,56.00
"ADRE","Invesco BLDRS Emerging Markets 50 ADR Index Fund","Financial","Exchange Traded Fund",,,0.95%,,,,,,,,,,,-4.83%,-6.01%,-6.10%,-12.84%,-10.06%,-13.83%,,1.18%,-2.40%,-1.96%,-10.37%,-6.75%,4.62%,-27.12%,4.62%,40.80,,48.87,0.72%,50689,
"ADS","Alliance Data Systems Corporation","Financial","Credit Services",3816.24,4.28,1.11%,-7.00%,-6.80%,49.80,0.40%,0.00%,95.60%,-4.83%,8.15%,51.80%,37.60%,-3.28%,-23.01%,-22.44%,-35.68%,6.17%,1.74%,2.33,3.91%,-6.69%,-17.63%,-25.27%,-28.41%,4.07%,-40.75%,16.33%,35.93,2.10,75.94,0.73%,459610,119.31
"ADSK","Autodesk, Inc.","Technology","Software - Application",66764.48,51.37,,41.70%,8.60%,219.80,0.10%,-12.79%,92.80%,0.68%,1.14%,90.80%,15.70%,-8.88%,-2.50%,-11.18%,3.93%,18.17%,-0.44%,1.36,2.52%,-19.82%,-14.85%,-12.82%,-23.42%,-5.23%,-25.40%,1.70%,24.13,2.10,256.90,-15.49%,10882083,358.05
"ADT","ADT Inc.","Industrials","Security & Protection Services",7264.67,,1.58%,-53.20%,57.40%,821.56,1.30%,0.00%,97.50%,0.19%,1.98%,71.20%,-0.40%,-3.38%,5.48%,4.73%,-13.48%,10.47%,12.87%,2.16,4.72%,-0.49%,4.03%,-3.98%,-14.72%,12.94%,-24.76%,31.65%,50.60,2.60,8.86,0.00%,1013837,11.20
"ADTN","ADTRAN, Inc.","Technology","Communication Equipment",1088.34,708.39,1.64%,-33.00%,-3.30%,48.61,1.30%,0.39%,90.60%,-3.40%,3.42%,40.40%,-2.00%,1.39%,24.84%,-6.83%,9.25%,78.46%,48.68%,1.35,3.68%,4.98%,11.03%,10.49%,-4.65%,23.64%,-12.96%,76.06%,62.28,1.90,21.55,-1.87%,301174,26.33
"ADTX","Aditxt, Inc.","Healthcare","Biotechnology",26.45,,,,,25.68,3.80%,2.59%,7.30%,81.19%,4.28%,,,-17.60%,-36.42%,-66.12%,-61.57%,-46.07%,-50.48%,,12.64%,-31.86%,-34.45%,-55.10%,-60.29%,6.93%,-83.95%,6.93%,36.22,2.00,1.08,4.85%,596324,4.00
"ADUS","Addus HomeCare Corporation","Healthcare","Medical Care Facilities",1675.07,40.34,,15.40%,17.80%,15.75,0.80%,-8.59%,99.40%,1.56%,2.73%,30.20%,7.00%,-0.54%,24.26%,13.32%,6.28%,4.88%,-12.98%,0.76,4.07%,0.26%,13.78%,5.93%,-7.48%,36.90%,-22.47%,36.90%,57.97,1.50,100.02,-1.84%,116780,120.71
"ADV","Advantage Solutions Inc.","Communication Services","Advertising Agencies",2725.49,,,,,318.56,0.10%,0.00%,28.70%,-1.56%,3.99%,63.00%,,-9.70%,-1.34%,-11.18%,-33.61%,-20.04%,-38.50%,,4.57%,-6.22%,-5.35%,-21.06%,-14.23%,5.71%,-41.52%,5.71%,40.73,2.30,8.14,0.49%,373943,12.33
"ADVM","Adverum Biotechnologies, Inc.","Healthcare","Biotechnology",203.21,,,5.80%,,98.13,1.40%,-3.74%,72.60%,-10.91%,9.02%,,,-6.05%,3.59%,-15.83%,-43.58%,-85.54%,-81.37%,1.09,5.21%,-6.39%,-5.77%,-58.86%,-19.44%,7.41%,-86.27%,7.41%,41.99,2.90,2.03,0.50%,511092,4.25
"ADX","Adams Diversified Equity Fund, Inc.","Financial","Closed-End Fund - Equity",2135.35,6.10,1.04%,,,110.98,8.65%,0.03%,22.47%,,0.61%,,,-0.79%,4.94%,6.67%,14.45%,33.07%,27.38%,,0.86%,1.73%,5.83%,12.08%,-2.01%,13.04%,-2.01%,33.41%,67.43,,19.30,0.31%,193210,
"ADXN","Addex Therapeutics Ltd","Healthcare","Biotechnology",50.76,,,,,7.26,,,8.94%,,0.03%,,,-10.96%,-11.29%,-25.72%,-30.17%,-44.88%,-47.84%,,3.64%,-6.55%,-14.48%,-25.69%,-26.85%,4.95%,-79.10%,4.95%,39.78,,7.32,4.65%,5165,
"ADXS","Advaxis, Inc.","Healthcare","Biotechnology",51.48,,,55.60%,,145.64,0.07%,0.00%,11.50%,1.30%,3.09%,,,-12.70%,-25.51%,-17.25%,-19.78%,-7.27%,3.84%,2.17,7.03%,-10.40%,-16.15%,-27.35%,-28.73%,14.74%,-74.41%,52.22%,40.87,2.00,0.40,10.94%,5457660,2.25
"AE","Adams Resources & Energy, Inc.","Energy","Oil & Gas Integrated",129.02,8.28,3.33%,22.60%,-12.10%,4.27,0.50%,6.62%,40.30%,3.97%,0.13%,3.10%,1.10%,-3.29%,-6.34%,-2.51%,6.67%,12.46%,19.50%,1.08,4.25%,-2.34%,-4.20%,1.22%,-12.97%,2.57%,-22.32%,27.77%,44.39,1.00,29.28,1.68%,3266,38.50
"AEAC","Authentic Equity Acquisition Corp.","Financial","Shell Companies",224.94,,,,,23.00,,,70.40%,,,,,0.36%,0.62%,0.82%,-0.10%,,0.10%,,0.18%,0.24%,0.46%,0.60%,-0.10%,1.45%,-1.01%,2.70%,56.49,,9.77,-0.10%,10076,
"AEACU","Authentic Equity Acquisition Corp.","Financial","Shell Companies",,,,,,,,,23.27%,,0.00%,,,0.15%,0.45%,0.50%,0.50%,,-2.89%,,0.26%,-0.02%,0.25%,-0.39%,-0.50%,1.01%,-8.47%,3.61%,50.76,,10.05,-0.30%,187470,
"AEE","Ameren Corporation","Utilities","Utilities - Regulated Electric",21840.93,22.49,2.56%,8.10%,-1.00%,257.30,0.10%,-7.53%,77.00%,-0.09%,0.95%,84.20%,21.80%,0.89%,1.38%,-1.65%,2.34%,8.32%,10.04%,0.33,1.61%,1.27%,2.43%,3.53%,-1.15%,6.84%,-5.52%,22.89%,55.89,2.10,85.76,-0.16%,635627,89.77
